Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,41,1,0,0,11,0,1,6,1,0,1,4,1,56,1,1,1,1,1,5,5.75,3,1,5,0,3,5,5,2,2,1,100000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,40,0,0,0,11,0,1,6,1,0,0,4,1,40,0,1,1,1,0,2,4.75,3,1,3,0,3,3,7,4,3,1,100000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,33,0,0,0,11,0,1,9,2,0,1,3,1,30,1,0,0,0,1,3,4.5,3,2.5,3,0,3,7,6,3,3,1,100000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,56,1,0,0,4,0,1,6,2,6,1,5,1,48,2,0,0,0,0,0,5.25,3,3,3,0,3,5,5,3,5,1,200000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,58,1,1,1,2,0,1,12,1,0,1,4,1,40,2,0,0,1,0,60,5.75,3,4.5,1.5,0,4,5,5,5,4,1,40000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,43,0,1,0,4,0,1,9,1,0,1,3,2,40,2,0,0,0,0,360,3.5,1,3,4,0,3,10,10,3,2,1,30000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,44,1,1,1,4,0,1,9,1,0,1,5,1,60,2,0,0,0,0,60,4.75,2,2.5,4,0,2,6,7,5,4,1,30000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,50,1,0,0,4,1,1,9,2,9,1,4,1,3.3,2,0,0,1,1,0,6.75,4,2,2,0,4,6,2,3,3,1,32000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,48,0,0,0,4,0,1,0,2,9,1,5,1,63,2,0,0,1,0,20,4.5,3,4,3.5,1,4,0,0,1,5,1,32000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,58,1,0,0,3,0,1,6,3,6,1,3,1,35,2,0,0,0,0,180,4.5,1,2,4,0,3,8,0,1,4,1,60000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,47,1,1,0,4,0,1,6,3,3,1,5,1,56,2,0,0,1,0,0,2.5,2,1,1,0,3,0,2,2,3,1,120000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,44,0,1,0,4,0,1,9,3,3,1,3,1,21,2,0,0,0,0,300,5.75,3,3,2.5,0,3,5,5,3,4,1,120000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,54,1,0,0,3,0,1,9,3,9,1,5,1,56,3,0,0,1,1,90,6.25,2,3,4,0,3,6,5,3,4,1,40000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,41,1,0,0,6,0,1,6,6,0,1,3,1,60,2,1,0,1,0,3,2.5,2,3.5,1,0,4,9,9,3,2,1,100000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,47,1,0,0,4,0,1,9,0,3,1,5,1,40,2,0,0,1,0,90,3.75,2,3,3,0,4,9,9,4,4,1,200000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
1,54,1,0,0,4,0,1,0,0,0,1,5,1,77,2,0,0,0,0,0,2,3,3,4.5,0,3,10,7,1,1,1,110400,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,46,1,0,0,4,0,1,12,4,6,1,5,1,50,2,1,0,1,0,120,7.75,4,2,3.5,0,4,5,7,3,5,1,92000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,46,0,0,0,3,0,1,0,4,6,1,3,0,0,3,0,0,0,0,0,1.25,1,3.5,2.5,0,3,5,3,1,4,1,55000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,52,1,0,1,3,0,1,6,2,6,1,4,1,42,1,0,0,0,1,0,6.5,3,4,3,0,4,8,8,4,4,1,18000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,49,1,0,0,6,0,1,6,1,6,1,5,1,50,2,0,0,0,0,100,7.75,4,1,5,0,4,5,0,5,5,0,150000,3,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,43,1,0,1,7,0,1,6,5,3,1,5,2,40,2,1,0,1,0,0,7.25,4,4.5,4,0,3,8,9,4,4,1,120000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,45,0,0,0,6,0,1,0,1,6,1,3,1,70,2,0,0,1,0,60,5,1,2,5,0,2,3,5,3,4,0,90000,2,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,46,1,0,0,6,0,1,6,1,6,1,4,1,56,1,1,1,1,0,120,6.5,4,4,5,0,3,8,8,3,4,0,90000,2,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,39,0,0,0,6,0,1,9,2,0,1,2,1,40,5,0,0,0,0,300,2.5,3,3,4,0,3,5,5,3,3,1,80000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,50,1,1,1,2,0,1,6,5,0,1,5,1,60,5,0,1,1,0,0,4,3,2,3.5,0,2,6,5,3,4,0,90000,4,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,45,0,1,0,2,0,1,6,5,0,1,5,1,50,5,0,0,1,0,0,4.75,3,3,4,0,3,6,5,3,4,0,90000,4,1,126829,13589.35053,2.153799976,0.11317992,0.8093352
2,54,1,0,0,5,0,1,6,5,6,1,5,1,60,2,0,0,0,0,0,7.5,3,1.5,4,0,3,7,7,3,4,1,50000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,49,0,0,0,5,0,1,0,5,6,1,5,1,70,2,0,0,0,0,0,5,3,4,3.5,0,3,5,3,5,4,1,50000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,46,0,0,0,4,0,1,6,1,3,1,5,0,0,2,0,0,0,0,0,6.25,1,1,3,0,2,10,5,5,3,1,40000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,47,1,0,0,4,0,1,9,1,3,1,5,1,20,2,0,0,0,0,0,5.75,3,2.5,3,0,3,7,6,4,4,1,40000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,46,0,0,0,4,0,1,0,6,0,1,5,1,48,2,0,0,0,0,60,5,5,2.5,3,0,3,5,4,1,4,0,60000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,57,1,0,1,2,0,1,0,2,0,1,2,1,50,2,0,0,0,0,0,5.5,2,2.5,3,0,3,8,8,3,4,1,6000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,54,1,0,0,2,0,1,9,5,3,1,5,1,56,2,0,0,1,0,90,3,3,1.5,3.5,0,2,6,4,3,3,1,120000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,45,0,0,0,3,0,1,6,2,3,1,5,0,0,2,0,0,0,1,15,4.75,3,4,5,0,4,9,7,4,5,1,120000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,58,1,0,1,7,0,1,12,0,3,1,3,0,0,1,0,0,1,1,120,4,4,3,3,0,3,6,5,1,4,1,150000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,59,1,0,0,3,0,1,9,2,3,1,5,1,56,2,1,0,1,1,15,4.5,2,3,2,0,3,5,5,4,4,1,29400,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,56,1,0,0,2,0,1,9,0,9,1,5,1,20,2,0,0,0,0,0,3.25,4,4.5,4,0,4,10,5,1,2,1,17500,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,51,1,1,0,4,0,1,12,4,3,1,3,1,48,2,0,1,1,0,120,1.75,1,1,3.5,0,4,6,4,3,4,1,132000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,47,0,1,0,4,0,1,9,4,3,1,3,1,86.5,2,0,0,0,0,0,5.25,2,2.5,4,0,3,3,9,2,4,1,132000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,47,1,1,1,3,1,1,15,5,1,1,4,2,37,5,0,0,1,1,120,7.75,4,1,4.5,0,5,6,4,5,4,1,160000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,42,1,1,0,6,1,1,9,0,0,1,5,1,21,2,1,1,1,1,120,7.25,3,3,4,0,4,5,7,4,4,1,300000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,42,0,1,0,6,0,1,9,0,0,1,5,1,35,5,1,0,0,1,300,6.25,3,3.5,3.5,0,4,6,5,4,4,1,300000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,48,0,1,0,5,1,1,9,2,0,1,5,1,74,2,0,0,1,0,300,6,3,3,3,0,4,2,2,2,3,1,100000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,36,1,1,1,6,1,1,16,1,0,1,4,2,60,5,1,1,1,1,120,6.75,3,2,3,0,3,9,9,3,2,1,225000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,56,1,1,0,5,1,1,9,2,3,1,4,0,0,2,0,1,1,1,120,4.5,3,1.5,4.5,0,5,8,5,1,4,1,215000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,46,1,1,1,4,1,1,16,0,1,1,5,2,40,5,1,0,1,1,180,7.5,4,2,2.5,0,5,6,3,4,4,1,300000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,40,0,1,0,6,1,1,9,5,0,1,5,1,65,2,0,0,0,0,0,4,2,3,3.5,0,3,8,6,3,5,1,70000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,57,1,1,1,2,1,1,12,3,0,1,4,2,45,5,0,0,0,0,120,7.25,3,2,5,0,4,9,5,1,4,1,160000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,40,0,0,0,6,0,1,9,0,3,1,4,2,45,2,0,0,1,0,240,8,3,1,3.5,0,4,5,4,4,4,1,55000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,44,0,0,0,3,0,1,9,1,0,1,4,1,96,2,0,0,1,0,0,7.25,3,3,4.5,0,4,7,6,3,4,1,60000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,52,1,0,0,4,0,1,9,1,9,1,5,1,30,2,1,0,0,1,30,2.75,3,3.5,4,0,4,7,6,1,4,1,48000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,57,1,0,0,5,0,1,6,3,6,1,5,1,48,2,0,0,0,0,60,7.5,5,1,5,0,3,2,1,3,4,1,150000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,49,0,0,0,3,0,1,9,1,0,1,4,1,70,2,0,1,1,0,30,5.5,3,2.5,3.5,0,4,6,6,3,4,1,50000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,50,1,0,0,3,0,1,9,1,0,1,5,1,70,2,0,0,1,0,45,5.5,3,3,2.5,0,4,5,5,3,4,1,50000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,49,1,0,0,4,0,1,6,2,3,1,5,1,48,2,0,0,1,1,60,7,3,4,3.5,0,4,8,2,1,4,1,40000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,51,1,0,0,2,1,1,12,2,0,0,5,1,40,4,0,0,1,0,300,9.25,4,2.5,5,0,5,8,6,1,4,1,400000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
3,49,0,0,0,2,0,1,0,6,6,0,5,1,40,2,0,0,0,0,240,6.25,5,4.5,4.5,0,2,0,4,5,2,1,40000,3,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,59,1,1,0,5,1,1,12,1,6,0,5,1,35,1,0,0,0,0,120,6.75,5,4.5,5,0,5,10,10,3,5,0,50000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,36,0,0,0,4,0,1,9,1,0,1,3,1,50,2,1,0,0,0,360,4.75,3,4,4,0,4,6,5,3,4,1,300000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,60,1,1,0,9,1,1,9,2,0,1,5,1,49,1,0,0,0,0,0,3.75,5,3.5,5,0,4,4,4,2,4,1,500000,4,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,57,1,0,0,4,0,1,12,1,12,1,5,1,28,2,0,0,0,0,90,4.75,3,3,4,0,5,0,0,5,4,1,30000,1,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,35,1,1,0,5,1,1,16,3,0,1,5,2,50,5,1,0,1,1,120,6.5,2,4,1,0,4,7,5,4,4,1,80000,2,2,70923,16097.76943,2.191863965,0.13632582,0.69664
2,37,1,0,0,3,0,1,9,7,9,1,4,1,56,1,0,0,0,1,60,6,3,3.5,4,0,2,8,8,3,2,0,70000,3,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,44,0,0,0,3,0,1,0,7,9,1,4,1,84,1,0,1,0,1,180,4.5,3,4,5,0,3,10,7,3,3,0,70000,3,1,144390,17500.14093,2.112546514,0.09903553,0.7959039
2,37,1,0,0,4,0,1,9,0,3,1,5,1,40,2,1,1,1,1,60,2.5,2,3,5,0,4,9,5,3,4,1,15000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
3,37,0,0,0,4,0,1,6,0,3,1,3,0,0,2,0,0,0,0,480,3.25,1,2,3.5,0,3,2,1,1,3,1,15000,2,1,101905,14642.55353,2.411433172,0.11107676,0.7108617
2,41,1,1,0,6,0,1,9,2,0,1,5,1,50,5,1,0,0,0,60,4.5,3,3.5,3,0,2,8,7,3,4,1,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,43,0,1,0,6,0,1,9,2,0,0,4,1,84,2,1,0,1,1,30,7.75,4,2,3.5,0,4,8,5,3,4,1,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,36,0,1,1,6,1,1,19,2,3,1,4,2,40,5,1,0,0,0,180,4.75,3,1,5,0,3,8,9,4,4,1,250000,3,1,68775,14918.82297,2.21031746,0.14655349,0.6684875
2,54,1,1,0,3,0,1,6,1,0,1,5,1,40,1,0,0,0,0,30,2.5,1,1,3,0,4,10,10,5,5,1,60000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,57,1,1,0,2,1,1,12,1,3,1,3,1,84,2,0,0,1,1,120,6,2,3,2,0,4,7,6,3,4,1,40000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,52,1,1,0,4,0,1,9,1,0,1,5,2,40,4,0,0,0,0,120,4.25,3,3,3.5,0,4,10,10,5,4,1,70000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,38,0,1,0,3,1,1,12,3,0,1,4,1,49,5,0,0,0,0,180,1.75,3,1.5,2.5,0,3,5,4,3,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,41,1,1,0,3,0,1,12,3,0,1,4,1,54,3,1,0,0,0,0,5,3,3,4.5,0,3,5,5,3,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,43,1,1,0,4,1,1,16,1,4,1,5,2,50,5,0,0,0,1,420,9.5,2,4,3,0,4,7,6,3,4,1,120000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,42,0,1,0,4,0,1,12,1,4,1,5,1,20,1,0,0,0,0,120,5.5,3,3.5,4,0,4,6,8,3,4,1,120000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,52,1,1,0,4,0,1,9,3,0,1,5,1,56,2,0,0,0,0,0,4.75,3,3,3,0,4,8,8,2,4,0,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,49,0,1,0,4,0,1,9,3,0,1,5,1,56,2,0,0,0,1,90,5,3,3.5,5,0,4,8,8,4,5,0,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,57,1,1,0,2,0,1,9,0,3,1,5,1,56,2,0,0,0,0,300,4,3,2,3,0,2,8,8,3,4,1,89400,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,48,1,1,0,3,0,1,12,1,3,1,4,1,63,2,0,0,1,1,60,5.75,2,2,2,0,2,8,6,3,2,0,45000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,49,0,1,0,3,0,1,9,1,3,1,3,0,0,2,0,0,0,0,1,7,5,3.5,3.5,0,4,6,5,3,4,0,45000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,46,0,1,0,3,0,1,12,1,3,1,5,1,56,5,0,0,0,0,30,6,3,1,5,0,4,5,5,3,4,1,55000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,45,1,1,0,3,0,1,9,1,3,1,5,1,63,2,0,0,1,1,60,5,3,3,4,0,3,4,4,3,4,1,55000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,45,1,1,0,7,0,1,12,2,3,1,5,1,56,5,1,0,1,1,150,4,2,3,2.5,0,3,10,10,5,4,1,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,43,0,1,0,7,0,1,9,2,3,1,5,1,56,2,0,0,1,0,290,6,4,3.5,4.5,0,2,8,5,5,4,1,80000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,33,1,1,0,6,0,1,12,1,0,1,4,1,50,5,1,1,1,1,300,6.25,3,3,3.5,0,4,8,8,3,4,0,96000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,38,1,1,0,4,0,1,9,2,3,1,5,1,70,5,1,0,1,0,180,7.5,4,1,5,0,4,10,5,5,4,0,80000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,36,0,1,0,4,0,1,12,2,3,1,5,1,56,5,0,0,1,0,120,5,5,3,5,0,3,10,10,2,4,0,80000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,58,1,1,0,3,0,1,9,1,3,1,5,1,40,1,0,0,1,0,60,5.5,3,5,3.5,0,4,8,5,5,3,1,50000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,59,1,0,0,2,0,1,9,1,9,1,5,1,63,1,0,0,0,0,0,4.75,3,4,3.5,0,3,5,5,3,4,1,40000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,57,1,0,0,2,0,1,6,2,6,1,5,1,56,2,0,0,0,0,30,7.5,5,2.5,3.5,0,4,10,10,1,4,1,30000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,58,1,0,1,3,0,1,12,2,12,1,5,1,63,2,0,0,0,1,30,4.75,2,2.5,3,0,3,10,8,3,2,1,40000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,47,1,0,0,2,0,1,9,3,9,1,5,1,21,2,0,0,0,1,120,1.75,3,3.5,3,0,4,9,8,5,4,1,43000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,54,1,0,0,3,0,1,9,1,9,1,5,1,40,2,0,0,0,0,1,5.75,1,2,2.5,0,5,2,1,5,4,1,20000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,44,1,0,0,5,0,1,12,2,3,1,5,1,70,1,1,0,1,1,90,8.75,3,4,3,0,4,1,1,3,5,1,35000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,33,1,1,0,4,0,1,9,2,0,1,5,1,56,1,0,0,1,1,60,2.5,3,3.5,2,0,4,10,10,5,1,1,72000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,31,0,1,0,4,0,1,9,2,0,1,5,0,0,1,0,0,0,0,150,4.75,3,3,4.5,0,3,7,7,3,4,1,72000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,35,0,0,0,4,0,1,9,1,0,1,4,1,20,1,0,0,1,1,90,4.5,3,2,3.5,0,4,8,9,1,2,1,70000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,36,1,0,0,4,0,1,9,1,0,1,5,1,84,3,1,0,1,1,300,4.75,3,4,1.5,0,4,8,5,3,5,1,70000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,60,1,0,0,3,0,1,9,0,9,1,5,1,80,2,0,0,0,0,30,3.75,3,5,5,0,4,10,8,1,4,1,2000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,56,1,0,0,2,0,1,9,1,9,1,3,1,30,2,0,0,0,0,0,3.75,3,3,2.5,0,3,8,8,4,4,1,9000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,52,1,1,0,3,0,1,9,2,0,1,4,1,40,5,0,0,0,0,120,5.75,4,2,4.5,0,3,8,7,2,2,1,71000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,59,1,0,0,2,0,1,9,1,3,1,5,1,63,2,0,0,0,0,30,5.75,4,4,3.5,0,4,10,10,2,2,1,25000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,58,1,0,0,3,1,1,16,1,16,1,5,2,8.5,5,0,0,0,0,30,6.5,4,3,5,0,5,8,9,4,5,1,126000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,56,1,0,0,3,0,1,6,1,3,1,5,1,40,2,0,0,0,0,60,5.75,3,3.5,4.5,0,3,10,5,1,4,1,23000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,46,1,0,0,4,0,1,9,2,0,1,5,2,56,1,0,0,1,0,30,7.5,4,2.5,4.5,0,4,0,0,3,5,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,44,0,0,0,4,0,1,9,2,0,1,5,1,40,1,1,0,0,0,120,5.25,3,2.5,3.5,0,3,10,8,1,4,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,33,1,0,0,4,0,1,9,0,0,1,5,1,84,3,1,1,1,1,240,6,4,4,4.5,0,3,7,5,3,4,1,86000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,50,1,0,1,3,0,1,6,1,0,1,4,1,24,2,0,0,0,0,120,6,4,2,3,0,4,10,6,3,3,1,40000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,49,0,0,0,3,0,1,6,1,0,1,5,1,35,2,0,0,1,0,180,4.5,4,3,3,0,4,5,5,2,5,1,40000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,47,1,1,0,5,0,1,9,2,0,1,5,1,40,1,0,0,0,0,60,5.5,2,3.5,3,0,4,10,6,3,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
1,49,0,1,0,5,0,1,9,2,0,1,5,1,60,2,0,0,0,0,60,6,1,4,3,0,4,10,10,3,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,60,1,1,0,2,0,1,12,3,6,1,5,1,60,1,0,0,0,0,0,7.75,3,2,3,0,4,3,0,3,4,1,60000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,45,0,1,0,4,0,1,15,1,3,1,4,2,56,2,0,0,1,1,60,3,1,1.5,2,0,3,10,10,3,4,1,160000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,46,1,1,0,4,0,1,12,1,3,1,5,2,56,2,0,0,1,1,60,9,5,3.5,4,0,5,10,10,3,5,1,160000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,55,1,1,0,6,0,1,6,7,0,0,5,2,56,1,0,0,1,0,0,6.5,4,2,1.5,0,4,1,1,3,4,1,200000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,35,1,1,1,6,0,1,16,2,3,1,4,2,50,3,1,1,1,0,360,6.75,3,1.5,3,0,4,6,6,3,4,1,200000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,56,1,1,1,6,0,1,9,3,0,1,4,1,56,2,0,0,0,0,30,4.25,5,5,5,0,3,10,10,5,2,1,200000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,59,1,1,0,3,0,1,0,0,0,1,5,1,70,2,0,0,1,1,0,4.5,3,2.5,3.5,0,3,5,10,3,3,1,26000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,39,0,1,0,5,0,1,9,1,0,1,4,1,84,2,1,0,1,0,180,4,3,4,4,0,3,5,5,2,4,1,100000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,38,1,1,0,5,0,1,9,1,0,1,5,1,56,1,0,0,0,0,120,5,1,4,1,0,2,10,10,3,4,1,100000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,54,1,1,1,5,0,1,9,1,9,1,5,1,70,2,0,0,0,1,0,7.25,3,5,5,0,4,5,4,3,4,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,40,1,1,0,4,0,1,9,1,0,1,5,1,30,1,1,0,0,0,180,6.75,2,4,4,0,3,10,10,5,3,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,41,0,1,0,4,0,1,9,1,0,0,5,1,70,1,0,0,0,0,120,7.5,3,1,5,0,4,10,10,3,5,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,59,1,0,0,2,0,1,9,2,9,1,5,1,70,3,0,0,0,0,0,6.75,3,3.5,4.5,0,3,8,6,1,4,1,10000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,47,1,0,0,3,0,1,9,0,0,1,5,1,70,2,1,0,1,0,60,5,3,3,3,0,3,8,6,3,2,1,400000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,47,0,0,0,3,0,1,9,0,0,1,5,1,30,2,0,0,1,0,120,4.75,4,2,2.5,0,4,5,5,5,4,1,400000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,56,1,0,0,6,0,1,9,3,9,1,4,1,35,2,0,0,0,0,60,7,3,3,3,0,4,9,7,2,4,1,120000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,29,1,0,0,6,0,1,12,2,0,0,5,1,70,2,1,0,0,0,60,8.25,3,2,3,0,5,5,5,3,4,1,120000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,42,0,0,0,4,0,1,9,0,0,1,5,1,40,2,0,1,1,1,0,5,3,4,3.5,0,3,10,10,3,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,42,1,0,0,4,0,1,9,0,0,1,5,2,56,2,1,0,0,0,120,4.5,3,2,5,0,4,9,0,4,4,1,100000,3,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,53,1,0,0,2,0,1,9,3,3,1,4,1,35,2,0,0,0,1,120,8.25,1,3,3,0,4,5,5,3,3,1,100000,4,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,51,1,0,0,3,0,1,9,1,3,0,5,1,49,2,1,0,0,1,60,5,3,4,1.5,0,3,8,8,5,3,1,30000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,57,1,0,0,2,0,1,0,1,0,0,4,1,30,2,0,0,0,1,0,2.5,2,2.5,3.5,0,4,4,7,4,4,1,10000,1,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
3,43,1,0,0,4,1,1,12,3,3,1,4,1,60,2,0,1,1,0,210,3.5,2,1,4.5,0,4,6,8,3,4,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,40,0,0,0,4,0,1,9,3,3,1,3,0,0,1,0,0,0,0,120,7.25,2,2.5,4,0,4,7,8,3,5,1,60000,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
2,57,1,0,0,2,0,1,9,3,9,1,5,1,20,2,0,0,1,1,30,6.25,4,5,5,0,5,0,10,4,4,1,0,2,1,86003,11934.1041,2.218453189,0.11183889,0.7159051
