Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,fam_eduratio,house,fam_income,fam_income_rel,area,reg_svc,reg_urgap,reg_edu
2,45,0,1,0,4,0,0,9,2,3,1,4,1,49,4,0,0,0,0,30,6.00 ,4,1.00 ,4.50 ,0,4,2,2,5,5,0.000 ,1,100000,3,3,14276.1347 ,2.784 ,13.4500 
2,36,1,1,0,1,0,1,9,3,0,1,1,1,60,5,1,0,1,0,180,3.75 ,1,1.00 ,5.00 ,0,4,10,8,3,4,0.000 ,0,60000,4,1,14642.5535 ,2.411 ,15.9900 
2,32,1,1,0,5,0,1,15,0,6,0,5,1,72,5,0,0,0,0,240,5.50 ,3,3.00 ,3.00 ,0,4,8,9,4,4,0.115 ,1,150000,3,1,14642.5535 ,2.411 ,15.9900 
2,42,1,0,0,4,1,1,12,1,3,1,5,1,63,2,1,0,0,1,60,5.50 ,4,2.00 ,5.00 ,0,2,10,10,5,4,0.000 ,1,90000,3,1,20028.0998 ,1.827 ,30.4400 
2,41,0,0,0,4,1,1,9,1,3,1,4,1,48,5,0,0,0,0,120,6.50 ,2,4.50 ,1.00 ,0,3,10,10,4,5,0.000 ,1,90000,3,1,20028.0998 ,1.827 ,30.4400 
2,37,0,0,0,6,0,1,6,3,3,1,5,1,5,2,0,0,0,0,30,4.50 ,4,4.50 ,4.50 ,0,2,9,8,3,5,0.167 ,1,50000,1,3,17083.3066 ,3.089 ,19.0900 
2,35,1,1,1,4,0,1,9,4,0,1,5,1,70,2,0,0,0,0,120,2.50 ,3,1.00 ,3.00 ,0,2,8,10,3,4,0.145 ,1,50000,2,3,17083.3066 ,3.089 ,19.0900 
2,35,1,0,0,4,0,1,9,0,3,1,5,1,80,2,1,0,1,1,0,7.75 ,5,5.00 ,5.00 ,0,5,0,10,3,4,0.350 ,0,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,35,0,0,0,4,0,1,6,0,3,1,3,1,56,1,0,1,0,0,120,5.75 ,4,3.00 ,4.00 ,0,3,8,8,3,4,0.350 ,0,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,55,1,1,0,4,0,1,9,1,3,1,4,1,56,2,0,0,1,0,60,6.00 ,2,2.50 ,5.00 ,0,4,5,5,3,4,0.037 ,1,75000,2,1,12541.2938 ,2.132 ,25.8000 
2,38,1,1,0,6,0,1,9,4,9,1,4,1,70,1,1,0,0,0,480,4.50 ,1,1.00 ,4.00 ,0,3,10,10,5,2,0.200 ,0,25000,1,1,12541.2938 ,2.132 ,25.8000 
2,34,0,1,0,6,0,1,0,4,9,1,4,1,40,2,0,0,1,1,240,4.50 ,3,5.00 ,4.00 ,0,2,10,10,1,4,0.200 ,0,25000,1,1,12541.2938 ,2.132 ,25.8000 
2,42,1,0,0,1,0,1,9,4,0,0,5,1,80,2,0,1,1,0,150,3.50 ,3,3.00 ,4.50 ,0,4,10,10,5,3,0.000 ,1,100000,4,2,16881.6432 ,2.422 ,14.4300 
2,34,0,1,1,4,1,1,16,4,0,1,5,2,40,2,1,0,0,1,120,6.00 ,5,4.50 ,5.00 ,0,4,7,3,3,4,0.458 ,1,120000,3,3,17083.3066 ,3.089 ,19.0900 
1,48,0,1,0,3,1,1,12,1,3,1,4,1,50,5,0,0,0,0,30,5.75 ,3,3.00 ,4.00 ,0,3,8,6,3,4,0.000 ,1,180000,4,1,12541.2938 ,2.132 ,25.8000 
1,49,1,1,1,3,1,1,15,1,3,1,5,2,40,5,0,0,1,1,240,6.25 ,5,2.00 ,3.00 ,0,5,10,10,3,4,0.000 ,1,180000,4,1,12541.2938 ,2.132 ,25.8000 
2,42,1,1,0,2,1,1,6,1,3,1,5,1,84,2,1,0,1,0,0,4.75 ,3,1.00 ,3.00 ,0,3,9,10,1,4,0.556 ,1,48000,2,2,17592.7396 ,1.886 ,24.9400 
2,41,0,1,0,2,1,1,9,1,3,1,5,1,96,2,0,0,1,0,120,3.25 ,1,1.00 ,4.50 ,0,2,10,5,1,3,0.556 ,1,48000,2,2,17592.7396 ,1.886 ,24.9400 
2,55,1,1,0,2,0,1,9,2,3,1,5,1,84,4,0,0,0,0,30,5.00 ,1,5.00 ,5.00 ,0,3,5,5,3,4,0.000 ,0,150000,4,1,14918.8230 ,2.210 ,31.1300 
2,43,0,1,0,4,1,1,12,4,6,1,5,1,70,2,1,0,0,0,180,4.25 ,3,4.00 ,2.50 ,0,4,5,5,3,4,0.057 ,1,45000,1,1,20028.0998 ,1.827 ,30.4400 
2,47,1,1,0,4,1,1,6,4,6,1,3,1,72,5,0,1,1,1,0,3.50 ,3,3.50 ,5.00 ,0,3,8,5,5,4,0.057 ,1,45000,1,1,20028.0998 ,1.827 ,30.4400 
1,42,1,1,1,3,1,1,16,3,4,0,3,2,60,5,0,0,0,0,300,3.25 ,2,5.00 ,1.00 ,0,1,10,4,3,4,0.000 ,1,130000,3,1,20028.0998 ,1.827 ,30.4400 
2,58,1,1,1,3,1,1,15,9,1,1,4,2,40,5,0,0,0,0,120,5.75 ,3,1.50 ,2.00 ,0,3,8,6,3,4,0.150 ,1,250000,4,1,20028.0998 ,1.827 ,30.4400 
2,49,0,1,0,3,1,1,16,9,1,1,4,2,40,5,0,0,0,0,180,7.00 ,3,3.00 ,4.00 ,0,4,5,5,3,3,0.150 ,1,250000,4,1,20028.0998 ,1.827 ,30.4400 
1,41,0,1,0,3,1,1,16,1,1,1,2,2,40,5,0,1,1,0,360,4.50 ,2,3.50 ,2.00 ,0,5,8,8,3,5,0.100 ,1,180000,4,1,20028.0998 ,1.827 ,30.4400 
2,36,1,1,0,6,0,1,6,0,10,1,5,2,40,5,1,1,1,1,360,8.75 ,4,1.00 ,4.00 ,0,3,6,5,3,4,0.500 ,1,150000,3,1,20028.0998 ,1.827 ,30.4400 
2,50,1,1,0,2,1,1,15,0,1,1,3,2,26,5,0,0,0,0,30,5.00 ,2,3.50 ,2.50 ,0,4,6,6,2,4,0.060 ,1,120000,4,1,20028.0998 ,1.827 ,30.4400 
1,39,0,1,0,3,1,1,12,3,0,0,4,1,56,2,1,1,1,0,60,4.75 ,1,2.00 ,1.50 ,0,4,10,10,3,4,0.000 ,1,130000,3,1,20028.0998 ,1.827 ,30.4400 
2,42,1,1,0,3,0,0,12,3,0,1,4,1,30,0,0,0,1,0,300,4.50 ,3,2.50 ,3.50 ,0,2,5,3,2,4,0.000 ,1,130000,3,1,20028.0998 ,1.827 ,30.4400 
1,43,1,1,0,3,1,1,12,1,4,1,5,1,80,2,0,0,0,0,120,0.50 ,2,3.00 ,1.00 ,0,1,9,5,3,2,0.400 ,1,180000,4,1,20028.0998 ,1.827 ,30.4400 
1,42,0,1,0,3,1,1,16,1,4,1,4,1,60,2,1,1,1,0,120,4.50 ,2,1.50 ,4.00 ,0,3,4,2,3,2,0.400 ,1,180000,4,1,20028.0998 ,1.827 ,30.4400 
2,40,1,1,0,4,1,1,15,1,0,1,5,1,10,2,1,0,0,0,120,5.00 ,4,4.00 ,2.00 ,0,1,5,5,3,2,0.050 ,1,150000,4,1,20028.0998 ,1.827 ,30.4400 
1,56,1,1,0,2,1,1,9,5,3,0,5,1,4,2,0,0,1,1,0,4.50 ,3,2.00 ,1.00 ,0,3,0,7,3,2,0.000 ,1,240000,4,1,20028.0998 ,1.827 ,30.4400 
2,55,1,1,0,2,1,1,9,3,7,1,5,1,10,2,0,0,0,1,60,5.75 ,4,2.00 ,2.00 ,0,4,10,10,3,4,0.000 ,1,140000,4,1,20028.0998 ,1.827 ,30.4400 
2,60,1,1,0,3,1,1,9,0,3,1,5,1,35,2,0,0,0,0,0,6.50 ,3,2.00 ,4.00 ,0,4,8,8,3,5,0.000 ,1,170000,4,1,20028.0998 ,1.827 ,30.4400 
2,42,1,1,1,4,1,1,16,2,0,1,4,2,35,5,0,0,1,0,240,6.25 ,4,4.00 ,3.50 ,0,2,8,7,3,4,0.214 ,1,370000,4,1,20028.0998 ,1.827 ,30.4400 
2,44,0,1,0,4,1,1,16,2,0,1,4,2,35,5,0,0,1,0,120,6.00 ,4,1.50 ,3.00 ,0,4,8,7,3,4,0.214 ,1,370000,4,1,20028.0998 ,1.827 ,30.4400 
2,47,0,1,0,3,1,1,12,2,0,1,4,1,54,5,0,0,1,0,120,7.50 ,1,2.50 ,4.00 ,0,3,10,10,5,5,0.000 ,1,120000,3,1,20028.0998 ,1.827 ,30.4400 
1,49,1,1,0,3,1,1,12,2,0,1,5,0,0,2,0,0,0,1,120,5.50 ,4,4.00 ,4.00 ,0,4,8,8,3,3,0.000 ,1,120000,3,1,20028.0998 ,1.827 ,30.4400 
2,40,0,0,0,6,0,1,9,1,0,1,4,1,84,5,0,0,0,0,60,3.75 ,3,2.50 ,3.00 ,0,3,10,10,4,5,0.800 ,1,200000,3,1,20028.0998 ,1.827 ,30.4400 
2,41,1,0,0,6,0,1,9,1,0,1,5,1,96,2,1,1,1,1,30,7.50 ,3,4.50 ,4.50 ,0,2,10,10,3,4,0.800 ,1,200000,3,1,20028.0998 ,1.827 ,30.4400 
2,45,1,0,0,4,0,1,9,0,3,1,5,1,96,2,0,0,1,1,360,4.50 ,3,3.00 ,3.00 ,0,4,5,5,3,5,0.025 ,1,200000,4,1,20028.0998 ,1.827 ,30.4400 
2,45,0,0,0,4,0,1,6,0,3,1,5,0,0,2,0,0,0,1,0,6.75 ,3,3.50 ,3.00 ,0,4,7,6,3,4,0.025 ,1,200000,4,1,20028.0998 ,1.827 ,30.4400 
1,58,1,0,0,8,0,1,9,0,0,1,5,1,60,2,0,0,0,0,0,5.00 ,4,3.50 ,4.50 ,0,3,5,6,3,4,0.150 ,1,150000,3,1,20028.0998 ,1.827 ,30.4400 
2,33,1,0,0,8,0,1,12,1,3,1,5,1,40,4,1,0,0,0,3,4.00 ,3,4.00 ,4.00 ,0,2,5,5,4,2,0.150 ,1,150000,3,1,20028.0998 ,1.827 ,30.4400 
2,35,1,0,0,6,0,1,9,3,6,1,5,1,48,5,1,1,1,1,240,6.00 ,5,5.00 ,3.50 ,0,3,10,10,3,4,0.040 ,1,70000,2,1,20028.0998 ,1.827 ,30.4400 
2,42,0,0,0,6,0,1,6,2,6,1,5,1,24,1,0,0,1,0,0,4.50 ,4,3.00 ,4.00 ,0,4,7,5,5,5,0.000 ,1,65000,2,1,20028.0998 ,1.827 ,30.4400 
2,44,1,0,0,6,0,1,12,2,6,1,5,1,63,1,1,0,1,0,180,3.25 ,3,3.00 ,4.00 ,0,3,5,5,3,4,0.000 ,1,65000,2,1,20028.0998 ,1.827 ,30.4400 
1,51,1,1,0,3,1,1,12,6,3,1,5,1,28,2,0,0,0,0,360,8.25 ,1,3.00 ,5.00 ,0,4,8,8,1,5,0.013 ,1,140000,4,1,20028.0998 ,1.827 ,30.4400 
2,45,0,1,0,3,1,1,15,6,3,1,4,1,42,2,0,1,1,1,360,4.75 ,3,3.00 ,1.00 ,0,3,5,5,3,4,0.013 ,1,140000,4,1,20028.0998 ,1.827 ,30.4400 
2,59,1,1,0,2,1,1,12,1,0,1,5,1,40,5,0,0,1,1,120,7.50 ,3,3.00 ,3.00 ,0,4,5,2,3,3,0.300 ,1,100500,4,1,20028.0998 ,1.827 ,30.4400 
2,36,1,0,0,2,0,1,9,0,0,1,5,1,60,5,1,0,1,0,720,5.00 ,3,4.50 ,3.00 ,0,4,7,10,1,2,0.000 ,0,120000,4,2,16881.6432 ,2.422 ,14.4300 
2,36,0,0,0,2,0,1,9,0,0,1,4,1,60,5,1,1,1,1,210,6.00 ,3,2.50 ,3.00 ,0,4,7,7,3,4,0.000 ,0,120000,4,2,16881.6432 ,2.422 ,14.4300 
1,54,1,1,0,2,1,1,9,1,0,0,5,2,40,5,0,0,0,0,120,3.25 ,3,3.00 ,3.00 ,0,4,10,6,3,4,0.000 ,1,100000,4,1,20028.0998 ,1.827 ,30.4400 
2,34,1,1,0,3,0,1,9,2,0,0,5,1,70,5,1,0,1,1,120,6.50 ,2,5.00 ,5.00 ,0,3,5,1,3,4,0.263 ,1,80000,3,1,14918.8230 ,2.210 ,31.1300 
2,45,1,1,0,2,1,1,15,4,3,1,5,1,42,5,0,0,0,0,120,5.00 ,2,5.00 ,1.00 ,0,3,6,8,3,2,0.000 ,0,120000,4,2,16881.6432 ,2.422 ,14.4300 
2,34,0,1,0,3,1,1,16,0,0,1,4,2,40,5,0,0,1,0,480,4.50 ,3,4.50 ,1.50 ,0,3,5,8,3,4,0.100 ,1,200000,4,2,16881.6432 ,2.422 ,14.4300 
2,32,0,1,0,3,1,1,15,0,0,1,4,1,40,5,1,1,0,0,240,3.00 ,3,3.50 ,1.50 ,0,3,8,7,3,2,0.167 ,1,150000,4,2,17592.7396 ,1.886 ,24.9400 
2,33,0,1,0,3,1,1,6,11,3,1,5,1,30,3,0,1,1,0,30,7.50 ,3,1.00 ,5.00 ,0,4,10,2,5,4,0.186 ,0,70000,3,1,11934.1041 ,2.218 ,20.5300 
2,44,1,1,0,3,1,1,9,11,3,1,5,1,96,2,1,0,0,0,180,3.75 ,3,3.50 ,4.00 ,0,3,5,5,3,4,0.186 ,0,70000,3,1,11934.1041 ,2.218 ,20.5300 
1,31,0,1,0,3,1,1,15,5,0,1,4,1,40,5,1,1,1,1,300,4.25 ,2,2.00 ,2.50 ,0,2,8,7,3,4,0.071 ,1,180000,4,1,17500.1409 ,2.113 ,27.9800 
1,31,1,1,0,3,1,1,9,1,3,1,5,2,60,5,0,0,1,0,180,8.00 ,3,3.50 ,4.50 ,0,4,6,6,1,3,0.100 ,0,60000,2,1,14918.8230 ,2.210 ,31.1300 
2,29,0,1,0,3,1,1,15,0,0,1,3,1,42,5,0,1,0,0,330,2.75 ,2,4.00 ,1.50 ,0,1,8,6,3,4,0.429 ,0,150000,4,1,18272.4342 ,1.897 ,15.9600 
2,34,0,0,0,7,1,1,16,1,3,1,5,1,36,5,0,0,0,0,180,6.50 ,2,4.00 ,1.00 ,0,4,7,6,3,2,0.167 ,1,480000,4,1,18272.4342 ,1.897 ,15.9600 
1,32,1,1,1,3,1,1,12,2,0,1,5,1,60,2,0,1,1,0,180,3.50 ,3,1.00 ,5.00 ,0,3,7,1,3,4,0.800 ,1,150000,4,2,17592.7396 ,1.886 ,24.9400 
2,36,0,1,1,4,1,1,16,1,1,1,5,2,60,5,0,1,0,0,300,5.75 ,4,1.00 ,5.00 ,0,5,10,10,3,3,0.408 ,1,120000,3,2,17592.7396 ,1.886 ,24.9400 
2,33,0,1,0,6,1,1,15,14,3,1,5,2,47,2,0,0,0,0,120,5.00 ,1,4.00 ,4.00 ,0,4,9,9,3,5,0.300 ,1,180000,3,2,16097.7694 ,2.192 ,13.7800 
2,32,0,1,0,4,0,1,9,0,0,1,4,1,48,5,0,0,0,0,120,4.50 ,3,4.00 ,4.50 ,0,3,8,6,5,4,0.222 ,0,120000,3,2,10784.7954 ,2.058 ,16.9900 
2,32,0,0,0,4,0,1,9,1,0,0,5,0,0,1,0,0,0,0,120,5.25 ,2,2.50 ,5.00 ,0,1,5,0,4,4,0.333 ,1,40000,1,2,10784.7954 ,2.058 ,16.9900 
1,32,0,1,0,2,0,1,9,2,0,0,4,1,42,2,0,0,1,0,240,4.00 ,3,3.00 ,4.00 ,0,4,5,6,4,3,0.167 ,1,120000,4,2,10784.7954 ,2.058 ,16.9900 
2,29,0,0,0,4,0,1,6,2,3,1,5,0,0,1,0,0,1,1,0,5.25 ,3,4.00 ,5.00 ,0,4,10,10,5,4,0.000 ,0,50000,1,2,10784.7954 ,2.058 ,16.9900 
1,41,0,1,0,3,0,1,15,2,3,1,4,1,45,5,0,1,0,0,30,3.50 ,2,2.00 ,3.00 ,0,2,7,5,3,4,0.071 ,0,100000,3,1,18272.4342 ,1.897 ,15.9600 
2,36,0,1,0,4,0,1,12,8,6,1,4,0,0,2,1,0,0,1,120,5.75 ,3,2.00 ,3.00 ,0,4,6,5,3,4,0.000 ,1,300000,4,1,18272.4342 ,1.897 ,15.9600 
2,59,1,1,1,6,0,1,9,5,3,1,5,2,70,2,0,0,1,0,0,5.50 ,4,2.50 ,3.50 ,0,3,7,7,5,5,0.000 ,1,80000,3,2,14756.7933 ,2.163 ,15.8900 
2,33,1,1,0,6,0,1,9,1,0,1,4,1,66,3,1,0,1,0,120,5.50 ,2,1.50 ,3.00 ,0,4,7,5,3,4,0.000 ,1,80000,3,2,14756.7933 ,2.163 ,15.8900 
2,37,1,1,1,6,0,1,19,0,3,1,3,2,40,2,1,0,1,0,120,3.75 ,3,3.50 ,1.00 ,0,4,7,7,3,2,0.056 ,1,200000,3,1,13589.3505 ,2.154 ,22.6200 
2,46,1,1,0,4,0,1,6,1,0,1,5,1,20,2,0,0,1,0,120,7.75 ,4,2.00 ,4.00 ,0,4,8,8,4,4,0.073 ,1,110000,3,1,13589.3505 ,2.154 ,22.6200 
2,45,0,1,0,4,0,1,6,1,0,0,3,1,84,1,0,0,0,0,0,5.00 ,1,1.00 ,5.00 ,0,3,10,5,3,4,0.073 ,1,110000,3,1,13589.3505 ,2.154 ,22.6200 
2,57,1,1,0,3,0,1,9,1,3,1,5,1,84,2,0,0,0,0,30,5.00 ,4,2.50 ,3.50 ,0,4,8,8,4,4,0.000 ,0,170400,4,1,14642.5535 ,2.411 ,15.9900 
1,35,0,1,0,3,1,1,16,1,1,1,3,1,42,5,0,0,1,0,120,6.50 ,4,2.00 ,3.50 ,0,4,5,5,3,4,0.800 ,0,150000,4,1,14642.5535 ,2.411 ,15.9900 
3,55,1,0,0,2,0,1,0,3,0,1,3,1,15,1,0,0,0,0,20,2.00 ,1,3.00 ,3.00 ,0,2,8,8,2,3,0.000 ,1,13000,1,1,14642.5535 ,2.411 ,15.9900 
2,42,0,0,0,5,0,1,9,1,0,1,3,1,42,1,0,1,1,1,120,4.50 ,3,2.50 ,4.50 ,0,4,6,5,3,3,0.173 ,0,80000,2,1,14642.5535 ,2.411 ,15.9900 
1,32,0,1,0,3,1,1,12,2,3,0,2,1,77,5,0,0,1,0,480,3.75 ,1,2.00 ,4.00 ,0,4,10,10,4,4,0.300 ,1,60000,2,1,11934.1041 ,2.218 ,20.5300 
3,60,1,0,0,7,0,1,9,4,3,1,3,1,40,2,0,0,0,0,0,2.75 ,3,3.00 ,4.00 ,0,3,3,1,1,2,0.020 ,1,170000,3,2,10784.7954 ,2.058 ,16.9900 
2,32,0,0,0,7,0,1,9,2,0,1,4,0,0,0,1,0,0,0,120,6.25 ,2,1.00 ,4.50 ,0,3,1,3,3,4,0.020 ,1,170000,3,2,10784.7954 ,2.058 ,16.9900 
3,41,0,1,0,3,0,1,9,8,0,1,3,1,56,1,0,0,0,0,180,6.25 ,3,1.00 ,4.00 ,0,3,8,6,4,3,0.044 ,0,65000,2,1,14642.5535 ,2.411 ,15.9900 
2,53,1,1,0,1,0,1,12,2,6,1,5,1,72,3,0,0,0,0,180,5.75 ,2,2.00 ,2.00 ,0,4,7,5,3,4,0.000 ,0,40000,4,1,14642.5535 ,2.411 ,15.9900 
2,37,1,1,0,8,1,1,12,5,0,1,5,2,63,2,1,0,0,0,60,5.75 ,3,3.00 ,5.00 ,0,2,5,6,2,3,0.800 ,1,20000,1,3,14228.1586 ,2.315 ,17.7200 
2,35,1,0,0,6,0,1,6,2,0,1,4,1,30,2,0,0,1,0,150,6.25 ,2,2.00 ,3.00 ,0,3,7,8,3,4,0.100 ,0,100000,2,2,10784.7954 ,2.058 ,16.9900 
3,37,0,0,0,6,0,1,6,2,0,1,4,1,48,5,0,0,1,0,180,5.25 ,2,3.50 ,3.00 ,0,2,5,6,4,4,0.100 ,0,100000,2,2,10784.7954 ,2.058 ,16.9900 
1,48,0,0,0,3,0,0,9,1,0,1,4,1,10,2,0,0,0,0,60,4.50 ,3,3.50 ,3.00 ,0,4,7,7,3,4,0.000 ,1,60000,3,1,12541.2938 ,2.132 ,25.8000 
2,35,1,1,0,5,0,1,9,0,3,1,2,1,63,2,1,1,0,0,200,0.75 ,1,5.00 ,1.50 ,0,3,10,5,1,3,0.086 ,1,100000,2,1,12541.2938 ,2.132 ,25.8000 
2,38,1,0,0,6,0,1,9,4,0,0,5,1,70,2,1,0,1,0,120,3.75 ,1,2.00 ,2.00 ,0,2,8,8,3,3,0.563 ,1,100000,2,1,12541.2938 ,2.132 ,25.8000 
2,34,0,0,0,6,0,0,9,4,0,1,5,0,0,2,0,0,0,0,120,4.00 ,2,4.00 ,2.50 ,0,4,8,9,3,4,0.563 ,1,100000,2,1,12541.2938 ,2.132 ,25.8000 
1,52,1,0,0,5,0,1,9,6,9,1,5,1,6,2,0,1,0,1,20,4.75 ,3,4.00 ,5.00 ,0,2,10,10,3,5,0.000 ,1,23500,1,1,12541.2938 ,2.132 ,25.8000 
2,50,1,0,0,4,0,1,6,2,6,1,5,1,70,2,1,0,1,1,60,5.00 ,1,3.00 ,3.00 ,0,3,0,10,1,5,0.800 ,1,5000,1,1,12541.2938 ,2.132 ,25.8000 
2,48,0,0,0,4,0,1,0,2,6,1,4,1,63,2,0,0,0,0,90,5.50 ,2,2.50 ,4.00 ,0,3,6,4,1,2,0.800 ,1,5000,1,1,12541.2938 ,2.132 ,25.8000 
2,46,1,0,1,6,0,1,15,3,6,1,5,1,10,0,0,0,0,0,120,3.75 ,3,3.50 ,2.00 ,0,2,7,0,1,4,0.571 ,1,17000,1,1,12541.2938 ,2.132 ,25.8000 
2,43,0,0,0,6,0,1,9,3,6,1,5,1,42,2,0,0,0,0,300,2.25 ,3,2.00 ,4.50 ,0,3,4,5,5,3,0.571 ,1,17000,1,1,12541.2938 ,2.132 ,25.8000 
2,36,1,0,0,6,0,1,9,1,3,1,5,1,70,5,1,0,0,0,60,2.50 ,1,3.50 ,5.00 ,0,2,10,10,4,4,0.333 ,1,15000,1,1,12541.2938 ,2.132 ,25.8000 
2,35,0,0,0,6,0,1,6,1,3,1,5,1,28,2,1,1,0,1,60,1.50 ,2,2.00 ,2.00 ,0,3,3,3,4,3,0.333 ,1,15000,1,1,12541.2938 ,2.132 ,25.8000 
3,31,1,1,0,7,0,0,12,2,4,1,5,2,90,5,1,1,0,1,180,5.25 ,2,1.00 ,4.00 ,0,4,8,6,4,3,0.000 ,1,150000,2,1,12541.2938 ,2.132 ,25.8000 
2,41,1,1,1,2,0,1,9,8,3,0,5,0,0,5,0,0,0,0,100,5.25 ,3,2.00 ,3.00 ,0,4,5,5,4,4,0.033 ,1,200000,4,3,14228.1586 ,2.315 ,17.7200 
2,44,0,1,0,6,0,0,6,2,0,1,5,1,49,2,0,0,1,1,120,6.25 ,3,2.50 ,5.00 ,0,4,8,8,2,4,0.000 ,1,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,46,1,1,0,6,0,1,6,2,0,1,4,1,16,2,1,0,1,1,120,7.25 ,3,2.00 ,2.50 ,0,3,8,7,3,4,0.000 ,1,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,45,0,1,0,6,0,1,6,3,0,1,4,1,56,3,1,0,1,1,0,6.25 ,3,3.00 ,4.00 ,0,3,8,8,3,3,0.000 ,1,170000,3,1,12541.2938 ,2.132 ,25.8000 
2,58,1,1,0,6,0,0,6,0,0,1,5,1,60,2,0,0,0,0,0,3.00 ,1,2.50 ,2.00 ,0,3,2,2,3,4,0.100 ,1,70000,2,1,12541.2938 ,2.132 ,25.8000 
2,36,1,1,0,6,0,1,9,1,3,1,5,1,70,2,0,0,1,0,0,4.00 ,3,1.00 ,2.00 ,0,2,5,6,1,4,0.100 ,1,70000,2,1,12541.2938 ,2.132 ,25.8000 
2,37,0,1,0,6,0,0,12,1,3,1,5,2,40,5,1,1,0,0,120,4.75 ,4,1.00 ,4.50 ,0,3,2,3,3,4,0.100 ,1,70000,2,1,12541.2938 ,2.132 ,25.8000 
2,58,1,1,0,7,0,1,0,3,6,1,5,0,0,2,0,0,0,0,120,3.25 ,2,3.00 ,3.00 ,0,2,8,6,1,4,0.150 ,1,203000,3,1,12541.2938 ,2.132 ,25.8000 
2,34,0,1,0,7,0,0,9,1,0,1,4,1,30,2,1,0,0,1,120,8.00 ,3,3.00 ,4.00 ,0,3,8,9,3,4,0.150 ,1,203000,3,1,12541.2938 ,2.132 ,25.8000 
3,57,1,1,0,3,0,0,9,1,0,1,5,1,21,2,0,0,0,0,120,1.25 ,2,5.00 ,2.00 ,0,3,5,5,1,4,0.000 ,1,15000,1,1,12541.2938 ,2.132 ,25.8000 
3,40,0,1,0,6,0,1,6,1,0,1,4,0,0,3,1,0,0,0,0,5.50 ,1,4.00 ,3.50 ,0,3,6,6,1,4,0.160 ,1,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,41,1,1,0,6,0,1,6,1,0,1,4,1,96,3,1,0,1,1,120,4.25 ,3,4.50 ,3.00 ,0,2,10,8,1,3,0.160 ,1,80000,2,1,12541.2938 ,2.132 ,25.8000 
2,46,1,1,0,3,0,1,9,2,0,1,3,1,50,2,0,0,1,1,120,3.50 ,2,3.00 ,3.00 ,0,3,5,6,1,1,0.003 ,1,50000,2,1,12541.2938 ,2.132 ,25.8000 
1,44,0,1,0,3,0,1,9,2,0,1,3,1,40,2,0,1,1,0,120,4.25 ,1,3.00 ,3.00 ,0,4,5,4,3,4,0.003 ,1,50000,2,1,12541.2938 ,2.132 ,25.8000 
1,59,1,1,0,3,0,0,0,1,6,0,5,1,49,1,0,0,0,0,0,3.75 ,3,4.00 ,3.00 ,0,4,5,5,3,4,0.000 ,1,50000,2,1,12541.2938 ,2.132 ,25.8000 
1,45,1,1,0,5,1,0,16,3,7,1,3,2,45,5,1,1,1,1,120,4.50 ,3,3.00 ,3.50 ,0,5,8,7,3,1,0.117 ,1,90000,2,1,12541.2938 ,2.132 ,25.8000 
1,46,0,1,0,4,0,1,6,3,0,1,5,1,84,2,0,0,0,0,60,3.25 ,3,4.00 ,3.00 ,0,2,3,5,3,4,0.000 ,0,65000,3,1,12541.2938 ,2.132 ,25.8000 
2,49,1,1,0,4,0,0,6,3,0,1,1,1,56,1,0,0,0,0,0,4.25 ,1,5.00 ,1.00 ,0,3,5,8,1,4,0.000 ,0,65000,3,1,12541.2938 ,2.132 ,25.8000 
2,44,1,0,0,6,0,0,9,3,0,0,5,1,84,2,1,0,1,1,60,2.50 ,3,5.00 ,5.00 ,0,3,10,10,5,1,0.000 ,1,40000,1,1,12541.2938 ,2.132 ,25.8000 
2,47,0,0,0,6,0,0,9,3,0,0,5,1,63,2,0,0,0,1,0,3.00 ,2,3.00 ,5.00 ,0,1,6,6,3,1,0.000 ,1,40000,1,1,12541.2938 ,2.132 ,25.8000 
2,49,1,0,0,5,0,0,9,2,0,1,5,1,30,2,0,0,1,0,0,6.50 ,3,2.00 ,2.50 ,0,5,3,5,3,4,0.383 ,1,60000,2,1,12541.2938 ,2.132 ,25.8000 
1,47,0,0,0,5,0,0,9,2,0,1,5,2,56,2,0,0,0,0,60,4.50 ,1,3.50 ,4.50 ,0,4,6,1,3,4,0.383 ,1,60000,2,1,12541.2938 ,2.132 ,25.8000 
1,49,1,0,0,3,0,0,12,0,6,1,5,1,42,2,0,1,1,1,30,4.50 ,2,5.00 ,1.50 ,0,4,5,5,3,4,0.000 ,1,60000,2,1,12541.2938 ,2.132 ,25.8000 
2,49,0,0,0,3,0,0,6,0,6,1,5,2,45,4,0,1,1,0,0,5.00 ,3,5.00 ,2.00 ,0,3,8,5,3,4,0.000 ,1,60000,2,1,12541.2938 ,2.132 ,25.8000 
