Y,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
1,1,1,0,2,0,1,9,0,3,1,4,1,60,1,1,0,1,0,180,4.75 ,1,3.00 ,1.00 ,0,3,8,8,2,4,0,400000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,1,0,9,0,1,9,0,3,1,5,1,96,1,0,1,1,0,180,6.00 ,3,2.00 ,4.50 ,0,4,2,2,3,4,1,200000,2,2,73675 ,16881.6432 ,2.422 ,0.138 ,0.799 
2,0,1,0,3,0,0,9,2,0,1,4,1,7,1,0,0,1,0,240,3.25 ,2,2.50 ,2.50 ,0,3,6,6,3,4,1,150000,4,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
1,0,1,0,3,0,1,12,1,3,1,5,0,0,5,1,0,1,1,240,4.50 ,1,2.00 ,3.50 ,0,4,7,9,3,4,1,90000,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,0,0,0,6,0,1,6,6,3,1,4,0,0,2,0,1,0,0,360,4.25 ,3,1.00 ,4.50 ,0,3,5,8,1,4,1,50000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,1,0,0,3,1,1,9,1,0,1,5,1,70,1,0,0,0,0,60,3.00 ,1,3.00 ,2.00 ,0,2,8,5,3,5,1,35000,1,2,51096 ,17592.7396 ,1.886 ,0.156 ,0.756 
2,1,1,0,3,1,1,15,1,0,0,4,2,50,5,0,0,1,0,120,4.00 ,2,1.00 ,2.00 ,0,4,8,8,3,2,1,90000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,2,0,1,12,2,6,1,4,1,67,5,1,0,0,0,120,0.00 ,4,1.00 ,1.00 ,0,2,10,7,2,3,1,50000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,6,0,1,12,1,0,1,5,1,63,2,1,1,1,0,180,5.25 ,3,2.50 ,2.50 ,0,3,7,9,4,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,1,0,1,15,4,1,1,4,1,70,2,1,0,0,0,120,6.50 ,3,3.00 ,2.00 ,0,4,5,5,4,3,0,45000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,0,0,1,0,1,12,8,3,1,3,1,70,2,1,0,1,0,180,3.75 ,1,3.00 ,3.00 ,0,3,10,10,4,4,1,100000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,0,0,0,3,0,1,9,5,3,1,5,1,90,0,1,0,1,1,480,6.00 ,5,3.50 ,3.00 ,0,2,5,6,4,3,0,50000,3,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
2,1,1,0,1,0,1,6,0,6,1,5,1,96,1,1,0,0,0,180,5.25 ,2,3.00 ,3.00 ,0,3,5,5,1,2,1,50000,1,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,1,1,1,7,1,1,16,0,0,0,5,2,40,2,1,1,0,0,480,6.00 ,3,5.00 ,2.50 ,0,3,8,7,3,4,1,700000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,1,1,0,7,1,1,16,1,0,0,5,1,40,5,1,0,0,0,240,4.00 ,2,5.00 ,1.00 ,0,1,5,5,3,4,1,470000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,0,1,0,7,0,1,16,2,0,1,4,2,45,5,0,0,0,0,480,6.25 ,3,3.00 ,3.50 ,0,4,7,6,3,4,1,600000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,0,1,0,4,0,1,15,3,0,1,5,1,40,5,1,0,1,0,360,7.00 ,2,2.00 ,2.50 ,0,4,8,5,3,3,1,200000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
1,1,1,0,5,0,1,16,1,0,1,5,2,55,5,0,0,0,0,480,7.75 ,3,4.00 ,3.00 ,0,3,10,8,3,4,1,250000,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
3,1,0,0,1,0,1,9,1,0,1,5,1,70,2,1,1,1,1,30,6.00 ,3,2.50 ,3.00 ,0,4,5,5,3,4,1,40000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
3,1,1,0,4,0,1,16,2,0,0,5,1,40,2,0,1,0,0,360,7.00 ,5,3.00 ,5.00 ,0,5,0,0,5,5,1,70000,2,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
1,0,1,0,3,0,1,9,1,0,1,3,1,91,2,0,1,0,1,60,3.25 ,2,2.00 ,3.00 ,0,2,4,6,3,2,0,80000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,1,1,0,6,0,1,15,0,0,1,5,1,40,5,1,1,1,0,600,2.75 ,2,3.00 ,3.00 ,1,4,10,10,1,4,1,170000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,0,1,0,5,0,1,15,2,3,1,4,0,0,1,1,1,1,1,240,4.50 ,1,3.00 ,3.00 ,0,4,7,7,3,4,1,180000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,0,1,0,5,0,1,16,1,0,1,5,1,40,5,1,1,0,0,120,5.75 ,2,3.00 ,3.00 ,0,4,8,6,3,5,1,415000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,1,1,0,5,0,1,15,0,1,1,5,1,56,5,1,1,0,0,120,4.50 ,3,1.00 ,5.00 ,0,3,5,5,4,4,1,320000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,0,0,0,6,0,1,9,1,0,1,3,1,46,2,0,0,0,0,240,1.00 ,2,3.00 ,2.00 ,0,2,2,2,3,4,0,180000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,1,0,0,3,0,1,15,2,0,1,5,1,70,5,1,1,0,0,150,4.50 ,3,1.50 ,4.00 ,0,3,7,7,4,4,1,130000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,0,1,0,2,0,1,16,1,0,1,3,1,42,2,0,0,0,0,0,6.00 ,2,2.00 ,2.50 ,0,3,6,9,3,3,0,80000,3,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,1,1,0,5,0,1,9,3,0,1,5,1,56,3,1,0,0,0,60,5.50 ,3,3.00 ,3.00 ,0,4,5,5,4,4,1,30000,1,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
2,0,0,0,3,0,1,9,1,3,1,5,1,28,1,0,0,1,0,180,4.75 ,3,3.00 ,3.00 ,0,4,10,8,3,4,1,67000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,1,0,0,2,0,1,6,0,0,1,5,2,72,0,1,0,0,0,0,3.25 ,3,4.00 ,4.50 ,0,3,5,3,5,4,1,70000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,0,0,0,7,0,1,15,1,0,1,4,0,0,1,1,0,0,0,0,4.50 ,3,2.00 ,2.50 ,0,2,5,5,3,4,1,150000,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,1,0,1,9,3,0,1,4,1,70,0,0,0,1,0,360,7.50 ,3,3.00 ,3.50 ,0,4,8,8,3,4,0,36000,3,1,190313 ,34199.4048 ,2.418 ,0.086 ,0.942 
1,1,0,0,3,1,1,16,0,3,1,5,1,40,2,0,0,1,0,60,6.75 ,2,1.00 ,5.00 ,0,4,10,8,4,4,1,150000,4,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
2,0,1,0,5,0,1,16,2,7,1,5,1,72,5,0,1,1,1,360,5.00 ,3,1.50 ,5.00 ,0,3,6,3,3,4,1,2132000,4,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,3,0,1,0,3,9,1,5,1,36,2,1,0,1,0,0,4.50 ,2,2.00 ,4.00 ,0,3,8,5,1,2,1,20000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,3,0,1,15,2,0,1,5,1,48,5,1,1,1,0,480,5.50 ,3,3.00 ,3.50 ,0,3,3,3,4,4,0,300000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,1,0,5,1,1,12,2,4,1,4,1,40,1,1,1,0,0,180,4.00 ,3,5.00 ,2.00 ,0,1,8,5,3,4,1,600000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
1,0,1,0,6,0,1,12,1,3,1,5,1,48,5,1,1,0,0,600,5.00 ,3,3.00 ,3.00 ,0,3,5,7,5,4,1,200000,3,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,0,1,5,0,1,12,1,3,1,5,1,48,5,1,0,1,1,45,6.75 ,3,1.00 ,4.00 ,0,4,8,5,4,5,1,0,3,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,0,0,3,0,1,9,0,0,1,5,1,80,1,1,1,1,0,120,7.00 ,3,2.50 ,3.00 ,0,4,8,5,5,5,1,75000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,0,0,6,0,1,15,8,3,1,4,1,48,5,1,1,0,0,300,3.25 ,3,2.50 ,3.50 ,0,3,7,6,4,4,1,105000,2,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,0,0,5,0,1,16,1,0,1,5,1,50,5,0,0,1,1,180,5.75 ,3,1.00 ,3.00 ,0,4,6,7,4,4,1,400000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,1,1,0,6,1,1,15,0,1,1,5,1,40,5,1,0,1,1,240,5.75 ,3,4.50 ,1.50 ,0,2,10,6,3,2,1,300000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
1,1,1,0,6,0,1,12,1,0,1,5,1,48,5,1,1,0,0,120,7.00 ,3,2.00 ,3.00 ,0,4,7,8,3,4,1,180000,3,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
2,0,0,0,4,0,1,9,16,3,1,5,1,10,2,0,0,0,0,360,5.75 ,3,5.00 ,1.50 ,0,4,7,8,2,3,0,500000,4,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
2,1,0,0,3,1,1,12,1,0,1,5,1,74,2,1,1,0,0,210,3.75 ,3,2.00 ,4.00 ,0,1,10,7,3,3,1,20000,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,1,1,0,2,0,1,15,0,6,1,5,1,84,1,1,1,0,1,70,4.50 ,2,1.00 ,5.00 ,0,4,10,10,1,4,0,34320,2,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,1,1,0,4,0,1,15,1,6,1,3,1,40,5,0,0,0,0,60,4.25 ,5,5.00 ,5.00 ,1,4,8,8,5,4,0,100000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,1,0,6,0,1,9,2,3,1,5,1,48,5,1,1,0,0,240,7.75 ,3,1.00 ,3.50 ,0,4,8,7,4,4,1,120000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,1,0,6,0,1,12,2,0,0,4,1,78,5,1,1,1,0,300,6.50 ,2,1.00 ,3.00 ,0,4,8,4,3,4,0,150000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,0,1,0,8,0,1,9,4,0,0,5,0,0,2,1,0,0,1,0,4.50 ,3,4.00 ,5.00 ,0,4,3,5,5,4,1,151800,2,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
1,1,1,0,8,0,1,12,4,3,0,5,1,48,2,0,0,0,0,240,6.75 ,5,3.00 ,5.00 ,0,4,10,10,5,3,1,151800,2,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,0,1,0,4,0,1,12,3,0,1,3,1,45,2,0,0,1,1,600,5.00 ,2,3.00 ,3.00 ,0,3,5,6,3,3,1,200000,4,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
1,1,1,0,5,0,1,15,0,6,1,5,1,48,5,0,0,0,0,500,1.75 ,2,3.00 ,3.00 ,0,5,10,10,5,4,1,150000,3,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,0,1,0,4,0,1,15,1,3,1,5,1,48,5,1,1,0,1,660,5.50 ,1,1.00 ,5.00 ,0,3,5,5,3,2,1,100000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
1,0,1,0,5,0,1,16,4,7,1,3,1,56,5,1,1,1,0,0,3.25 ,2,3.00 ,3.00 ,0,2,7,5,4,3,1,120000,2,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,1,0,5,0,1,12,2,0,1,5,1,48,3,1,1,1,0,240,3.00 ,3,2.00 ,5.00 ,0,4,7,7,5,3,1,250000,4,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,0,0,4,0,1,9,2,3,1,4,1,56,5,1,0,1,1,60,5.75 ,4,2.50 ,3.50 ,0,4,8,6,5,1,1,300000,4,2,73603 ,13676.8076 ,2.306 ,0.129 ,0.862 
2,1,1,0,6,0,1,6,1,3,1,5,1,56,2,1,1,1,0,0,6.00 ,3,3.00 ,4.00 ,0,5,8,8,3,5,1,63000,1,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,1,1,0,4,0,1,9,1,3,0,5,1,49,1,0,0,0,0,60,7.00 ,3,1.00 ,3.00 ,0,3,10,10,3,5,0,100000,3,1,126829 ,13589.3505 ,2.154 ,0.113 ,0.809 
2,1,1,0,7,0,1,9,2,3,0,3,1,55,2,1,1,0,0,120,0.00 ,1,1.00 ,2.00 ,0,3,10,10,2,3,1,100000,2,2,70923 ,16097.7694 ,2.192 ,0.136 ,0.697 
2,1,1,0,4,0,1,15,0,0,1,5,1,40,5,1,0,0,0,240,6.75 ,3,1.00 ,4.00 ,0,4,4,3,3,4,1,180000,4,2,70923 ,16097.7694 ,2.192 ,0.136 ,0.697 
2,0,1,0,4,0,1,9,2,0,1,5,0,0,1,0,0,0,0,150,4.75 ,3,3.00 ,4.50 ,0,3,7,7,3,4,1,72000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,12,2,0,0,5,1,70,2,1,0,0,0,60,8.25 ,3,2.00 ,3.00 ,0,5,5,5,3,4,1,120000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,1,0,4,0,1,9,4,6,1,4,1,60,0,0,0,1,0,300,2.00 ,1,5.00 ,2.00 ,0,3,8,5,3,4,1,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,1,0,5,0,1,9,0,3,1,5,1,56,5,1,0,1,1,360,7.50 ,5,5.00 ,5.00 ,0,4,10,10,3,4,1,180000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,6,0,1,15,1,6,1,5,1,54,1,1,0,1,0,360,7.25 ,3,5.00 ,5.00 ,0,4,5,5,5,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,9,1,0,0,5,1,80,2,1,0,0,0,120,3.75 ,4,5.00 ,5.00 ,0,3,10,10,3,3,0,150000,4,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,6,0,1,15,1,0,1,5,0,0,1,1,0,0,0,120,6.25 ,3,3.00 ,3.00 ,0,3,10,10,3,4,1,70000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,9,1,3,1,5,1,84,0,1,0,0,0,120,5.25 ,1,3.00 ,3.00 ,0,2,5,5,4,4,1,51000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,1,4,0,1,15,0,1,1,5,1,40,5,0,0,0,0,360,5.50 ,3,3.50 ,3.00 ,0,4,10,8,4,4,1,62040,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,0,0,5,0,1,16,1,1,1,5,2,40,5,1,1,1,0,300,3.25 ,3,2.50 ,2.00 ,0,1,10,10,3,4,1,170000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,15,1,0,1,5,2,50,5,1,1,0,1,240,7.00 ,4,3.00 ,3.50 ,0,4,5,5,4,4,0,100000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
1,1,0,0,4,0,1,16,1,0,1,5,1,40,5,1,1,0,0,480,3.75 ,2,1.00 ,4.00 ,0,3,6,6,3,4,0,80000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,15,3,0,0,5,1,50,2,1,1,0,1,6,2.75 ,1,1.00 ,5.00 ,0,3,10,6,1,5,1,60000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,5,0,1,9,3,0,1,5,1,96,1,0,1,1,0,120,4.25 ,2,4.50 ,4.50 ,0,4,10,5,5,4,1,150000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
3,1,0,0,7,0,1,6,5,0,1,5,1,63,1,1,1,0,0,240,5.25 ,3,2.00 ,3.50 ,0,4,4,4,5,4,1,80000,2,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,1,0,0,6,0,1,9,1,0,1,4,1,50,1,1,1,0,0,240,6.00 ,3,3.50 ,4.00 ,0,3,7,5,4,4,1,200000,3,1,86003 ,11934.1041 ,2.218 ,0.112 ,0.716 
2,0,0,0,3,0,1,9,2,3,1,4,0,0,2,1,0,1,1,180,3.75 ,3,3.00 ,4.50 ,0,2,10,7,1,4,1,120000,3,1,68775 ,14918.8230 ,2.210 ,0.147 ,0.668 
2,0,1,0,4,0,1,9,1,3,1,5,0,0,1,1,0,1,0,300,7.75 ,5,4.00 ,4.50 ,0,3,8,5,4,4,1,300000,4,1,144390 ,17500.1409 ,2.113 ,0.099 ,0.796 
1,0,1,0,1,0,1,9,3,0,0,5,1,60,0,0,0,0,0,30,3.25 ,1,3.00 ,3.00 ,0,2,10,10,3,4,0,56400,4,1,179907 ,37952.1616 ,2.115 ,0.111 ,0.742 
2,1,1,0,3,0,1,9,4,0,1,5,1,70,1,1,0,0,1,240,6.75 ,3,3.00 ,3.00 ,0,4,5,8,3,4,1,70000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,2,0,1,6,5,3,1,4,1,60,2,1,0,1,0,240,6.75 ,3,1.00 ,5.00 ,0,3,10,8,4,4,0,130000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,1,1,0,5,1,1,16,2,0,1,5,1,42,5,1,1,0,1,180,6.00 ,2,2.50 ,3.50 ,0,3,7,7,3,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,9,1,3,1,4,1,90,5,1,0,0,0,180,5.00 ,5,3.00 ,3.00 ,0,3,8,5,3,2,1,70000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,4,0,1,12,3,3,1,5,1,40,1,0,0,1,0,120,8.25 ,3,1.00 ,5.00 ,0,4,8,8,5,4,1,70000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,7,0,1,9,0,6,1,5,1,65,1,1,0,0,0,300,6.75 ,2,1.00 ,5.00 ,0,4,5,5,4,4,1,60000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,1,0,5,0,1,15,2,1,0,5,1,40,5,1,1,0,1,180,6.75 ,2,3.50 ,3.50 ,0,3,10,7,4,4,1,90000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,12,3,3,1,3,1,70,1,1,0,1,1,120,8.50 ,3,3.00 ,3.50 ,0,4,0,0,4,4,1,75000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,11,0,1,6,3,6,1,5,1,70,1,0,0,0,0,90,4.50 ,1,5.00 ,2.00 ,0,2,5,5,3,3,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,11,0,1,9,1,3,1,4,1,42,0,1,0,0,0,200,5.50 ,3,1.00 ,5.00 ,0,4,7,7,3,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,5,0,1,6,26,0,1,5,1,30,1,0,0,0,0,0,4.00 ,4,2.50 ,3.00 ,0,3,8,5,1,2,1,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,1,1,9,0,3,0,5,1,63,2,1,0,0,1,120,5.50 ,3,1.00 ,3.00 ,0,2,5,5,3,4,1,90000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,7,0,1,9,3,0,1,5,1,60,2,0,0,1,0,60,6.00 ,2,2.00 ,2.50 ,0,3,8,2,4,4,1,23000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,8,0,1,9,2,6,1,5,1,40,3,1,1,0,0,20,6.25 ,5,3.00 ,3.00 ,0,4,8,5,3,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,9,2,3,1,5,1,56,2,1,1,0,1,240,5.00 ,3,1.00 ,4.00 ,0,4,8,10,3,4,1,92400,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,9,1,0,1,5,1,70,1,1,1,0,0,120,3.75 ,3,2.00 ,3.00 ,0,3,6,5,4,4,1,110000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,9,1,0,1,3,1,70,1,0,0,1,0,180,6.75 ,3,3.50 ,2.00 ,0,3,7,8,4,4,1,110000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,6,1,0,1,5,0,0,1,1,0,0,0,180,5.75 ,1,4.50 ,5.00 ,0,4,5,5,2,4,1,18000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,6,3,0,1,5,1,48,2,1,1,1,1,360,6.50 ,3,2.00 ,5.00 ,0,4,5,5,4,4,1,30000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,12,0,0,1,5,1,70,3,1,0,0,0,180,5.75 ,3,5.00 ,1.00 ,0,3,5,5,4,2,1,81350,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,7,0,1,15,1,0,1,4,1,45,5,0,0,0,0,600,6.25 ,3,4.50 ,2.00 ,0,3,7,6,3,2,1,80000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,1,1,0,7,0,1,12,2,0,1,5,2,60,5,1,0,1,0,80,5.75 ,3,2.00 ,2.50 ,0,4,5,5,5,4,1,170000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,7,0,1,9,2,3,1,5,1,55,5,1,1,0,0,120,5.50 ,1,4.00 ,5.00 ,0,2,8,10,3,4,1,70000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,0,1,15,0,6,1,3,1,8,5,1,0,1,0,960,4.25 ,3,3.50 ,4.50 ,1,3,10,10,4,4,0,300000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,0,1,12,2,0,0,4,1,40,5,1,1,1,1,180,6.25 ,3,3.00 ,3.50 ,0,3,5,5,3,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,0,1,16,0,0,1,4,1,50,2,1,0,1,0,180,5.75 ,3,2.50 ,3.00 ,0,4,4,5,3,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,3,0,1,12,3,0,1,4,1,50,5,0,0,0,0,5,5.50 ,3,3.50 ,2.00 ,0,4,4,5,3,4,0,160000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,1,0,5,1,0,16,5,0,1,5,2,40,5,1,1,0,1,180,7.50 ,2,2.50 ,3.00 ,0,4,7,7,3,4,1,160000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,5,1,1,6,0,9,1,5,1,72,2,1,1,1,1,180,7.25 ,3,3.00 ,4.50 ,0,4,7,5,4,4,1,41500,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,11,0,1,9,5,3,1,5,1,84,2,1,0,1,1,120,8.75 ,2,3.00 ,4.50 ,0,5,1,1,3,4,1,130000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,6,0,1,9,2,0,1,5,1,42,1,0,0,0,0,600,7.50 ,5,1.00 ,5.00 ,0,4,10,10,5,5,1,120000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,7,0,1,9,2,0,1,4,1,60,1,1,0,0,0,30,6.00 ,5,3.00 ,3.00 ,0,4,5,5,5,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,9,0,1,15,3,0,1,5,1,50,5,1,0,1,0,120,5.00 ,3,3.50 ,1.50 ,0,4,6,6,3,4,1,200000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,9,0,1,16,3,0,0,5,1,80,5,1,0,1,1,300,6.75 ,3,4.00 ,3.00 ,0,4,8,7,3,2,1,200000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,1,1,0,5,0,1,6,0,9,0,5,1,70,1,1,0,0,0,60,4.50 ,2,3.00 ,3.50 ,0,4,5,5,2,4,1,40000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,8,0,1,9,3,0,1,5,1,96,2,1,0,0,0,60,5.00 ,3,1.00 ,3.50 ,0,4,5,5,1,4,1,150000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,8,0,1,9,2,0,1,5,0,0,1,0,1,0,0,60,4.00 ,3,1.50 ,5.00 ,0,3,5,5,5,4,1,150000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,7,0,1,9,2,3,1,5,2,56,1,1,1,0,0,180,6.75 ,3,1.00 ,5.00 ,0,4,3,5,5,4,1,5000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,0,0,7,0,1,6,1,3,1,5,1,40,1,0,0,0,0,300,4.50 ,2,2.00 ,4.00 ,0,4,7,5,3,4,1,100000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,13,0,1,9,5,9,1,5,1,63,1,1,0,1,1,240,6.50 ,3,3.00 ,3.00 ,0,4,6,8,5,4,1,160000,1,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,1,7,1,1,12,5,3,1,5,1,48,2,1,1,0,0,120,3.25 ,2,4.00 ,3.50 ,0,4,5,5,4,4,1,70000,2,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,6,1,1,16,1,1,1,5,1,40,5,1,1,1,1,600,6.00 ,3,1.00 ,5.00 ,0,2,10,8,3,4,1,200000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
