Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility,fam_income1
3,37,0,0,0,6,0,1,0,10,0,1,4,1,63,2,0,0,1,0,120,6,3,2,4,0,1,10,0,3,5,1,1,3,44968,17083,3,0,1,11
2,52,1,0,0,4,0,1,6,1,6,0,5,1,56,2,0,0,0,0,30,7,4,4,4,0,1,8,8,3,4,1,3,3,44968,17083,3,0,1,12
2,57,1,0,0,2,0,1,6,6,6,1,5,1,70,2,0,0,0,0,0,4,5,5,5,0,2,5,5,1,3,1,4,3,44968,17083,3,0,1,12
2,34,1,0,0,6,0,1,9,6,0,1,5,1,30,2,0,0,0,0,30,7,5,5,5,0,3,8,8,4,4,1,2,3,44968,17083,3,0,1,12
2,54,1,0,0,7,0,1,6,1,6,1,5,1,60,2,0,0,1,1,0,10,5,5,5,0,4,10,10,5,4,1,1,3,44968,17083,3,0,1,10
3,32,1,0,0,7,0,1,6,1,0,1,5,1,40,2,1,0,0,0,60,9,3,3,4,0,3,8,6,3,1,1,1,3,44968,17083,3,0,1,10
2,45,1,0,0,6,0,1,6,4,6,1,5,1,70,2,0,0,0,0,0,6,3,2,3,0,5,8,6,4,4,1,1,3,44968,17083,3,0,1,11
2,41,0,0,0,6,0,1,0,4,6,1,5,1,70,2,1,0,0,0,30,8,1,4,5,0,3,5,4,2,4,1,1,3,44968,17083,3,0,1,11
2,36,1,0,1,5,1,1,12,3,6,1,4,1,63,2,1,0,1,0,90,5,3,3,3,0,4,5,5,3,3,1,2,3,44968,17083,3,0,1,11
2,60,1,0,0,5,0,1,9,5,3,0,5,1,70,2,0,0,0,0,0,8,4,2,3,0,4,8,5,4,3,1,2,3,44968,17083,3,0,1,11
1,39,0,0,0,5,0,1,6,3,6,1,5,0,0,2,0,0,0,0,30,5,4,4,4,0,5,6,7,4,4,1,2,3,44968,17083,3,0,1,11
2,41,1,0,0,4,0,1,6,9,6,0,5,1,20,2,0,0,0,0,180,5,5,3,5,0,3,10,10,2,3,1,1,3,44968,17083,3,0,1,11
2,38,1,0,0,7,0,1,0,7,0,1,5,1,70,2,1,0,1,1,0,5,2,2,3,0,5,10,5,5,5,1,1,3,44968,17083,3,0,1,10
1,42,1,0,0,5,0,1,0,3,0,1,5,1,63,1,1,0,1,1,0,6,4,5,5,0,3,10,8,3,3,1,1,3,44968,17083,3,0,1,9
1,45,0,0,0,5,0,1,0,3,0,1,5,1,70,1,0,0,0,0,60,8,4,5,5,0,3,10,10,4,4,1,1,3,44968,17083,3,0,1,9
2,55,1,0,0,4,0,1,0,6,0,0,5,1,56,2,0,0,0,1,60,4,3,5,5,0,3,5,5,3,4,1,1,3,44968,17083,3,0,1,11
2,49,0,0,0,4,0,1,0,6,0,1,5,1,70,2,0,0,1,0,120,2,4,4,4,0,5,10,8,2,4,1,1,3,44968,17083,3,0,1,11
2,58,1,0,1,4,0,1,12,5,12,1,5,2,40,2,0,0,0,0,30,8,4,4,4,0,5,7,8,3,4,1,2,3,44968,17083,3,0,1,11
2,38,1,0,0,6,0,1,9,7,3,0,5,1,56,2,1,0,1,0,60,6,3,3,5,0,1,10,0,5,4,1,4,3,44968,17083,3,0,1,13
2,56,1,0,0,3,0,1,0,3,0,1,5,1,60,2,0,0,0,0,0,6,5,5,4,0,3,5,5,1,5,1,2,3,44968,17083,3,0,1,11
2,51,1,0,0,5,0,1,9,6,9,0,5,1,60,2,0,0,1,0,60,6,3,3,4,0,4,8,8,3,4,1,1,3,44968,17083,3,0,1,11
2,45,0,0,0,5,0,1,0,6,9,1,4,1,20,2,0,0,0,1,120,5,3,3,3,0,4,6,5,3,4,1,1,3,44968,17083,3,0,1,11
3,49,1,0,0,4,0,1,9,0,9,1,5,1,73,2,0,0,0,0,120,6,3,2,4,0,3,8,8,3,4,1,1,3,44968,17083,3,0,1,10
2,49,1,0,1,3,0,1,6,4,6,1,3,1,36,2,0,0,0,0,120,7,5,4,5,0,4,6,6,2,3,1,1,3,44968,17083,3,0,1,10
2,40,0,0,0,5,0,1,6,0,3,0,5,1,28,2,1,0,1,1,30,8,4,5,4,0,4,0,10,1,5,1,1,3,44968,17083,3,0,1,11
2,44,1,0,0,5,0,1,6,10,0,1,5,1,42,1,0,0,1,1,0,8,4,4,4,0,2,10,8,5,4,1,2,3,44968,17083,3,0,1,11
3,33,1,0,0,7,0,1,6,6,3,1,4,0,0,2,1,0,1,1,120,6,2,3,3,0,4,5,5,1,4,1,1,3,44968,17083,3,0,1,10
2,37,0,0,0,6,0,1,0,5,9,1,5,1,70,2,0,0,0,0,10,5,4,4,5,0,1,10,10,1,5,1,2,3,44968,17083,3,0,1,11
2,42,1,0,1,6,0,1,9,5,9,1,5,1,70,2,1,0,0,0,0,8,3,3,5,1,2,10,10,4,4,1,2,3,44968,17083,3,0,1,11
3,29,1,0,0,7,0,1,9,5,0,1,5,1,84,2,1,0,0,0,120,6,1,5,1,0,4,5,5,3,4,1,1,3,44968,17083,3,0,1,11
2,34,1,0,0,5,0,1,9,4,3,1,2,1,30,2,1,0,1,1,210,8,4,3,5,0,5,6,8,5,5,1,1,3,44968,17083,3,0,1,11
2,30,0,0,1,5,0,1,6,4,3,1,4,1,84,2,0,0,0,1,180,5,4,1,4,0,3,5,5,4,4,1,1,3,44968,17083,3,0,1,11
2,54,1,0,1,7,0,1,15,4,9,1,5,2,40,2,0,0,1,1,20,8,4,4,4,0,5,8,8,3,4,1,2,3,44968,17083,3,0,1,12
2,34,1,0,0,7,0,1,12,3,0,0,5,1,40,5,0,0,0,0,120,8,2,3,5,0,3,10,5,5,4,1,2,3,44968,17083,3,0,1,12
2,39,0,0,1,4,0,1,0,2,6,1,2,1,70,2,0,0,1,0,60,3,2,3,2,0,2,4,5,1,4,1,3,3,44968,17083,3,0,1,12
2,49,1,0,0,5,0,1,0,6,0,0,5,1,36,2,1,1,1,1,0,8,5,5,5,0,5,5,10,4,4,1,1,3,44968,17083,3,0,1,8
2,43,0,0,0,5,0,1,0,6,0,1,5,1,60,2,1,1,1,1,30,7,5,5,4,0,3,10,10,4,4,1,1,3,44968,17083,3,0,1,8
2,36,1,0,0,6,0,1,15,0,3,1,5,1,80,2,1,0,1,1,60,5,4,4,4,0,1,8,6,3,4,1,1,3,44968,17083,3,0,1,11
2,56,1,0,0,4,0,1,6,0,6,1,5,1,65,2,0,0,0,0,0,9,4,4,4,0,5,5,6,4,3,1,1,3,44968,17083,3,0,1,10
2,36,1,0,1,7,1,1,15,3,6,1,5,2,47,2,0,0,1,0,240,5,5,5,5,0,4,5,5,3,4,1,1,3,44968,17083,3,0,1,10
2,36,1,1,0,6,0,1,16,5,7,1,5,2,56,5,1,0,1,0,120,5,2,2,2,0,4,8,6,3,3,1,1,3,44968,17083,3,0,1,11
2,43,0,0,0,5,0,1,0,2,0,1,5,1,35,2,0,1,0,0,0,4,4,4,5,0,2,8,10,4,4,1,1,3,44968,17083,3,0,1,11
2,45,1,0,1,5,0,1,0,2,0,1,5,1,70,2,0,0,1,1,0,7,4,3,5,0,5,0,0,3,4,1,1,3,44968,17083,3,0,1,11
2,50,1,0,0,8,0,1,0,1,0,1,5,1,77,2,1,0,0,1,20,8,5,3,4,0,4,10,5,5,4,1,1,3,44968,17083,3,0,1,10
2,58,1,0,0,7,0,1,0,3,0,1,5,1,70,2,0,0,0,0,0,9,5,5,5,0,2,5,5,3,5,1,1,3,44968,17083,3,0,1,11
3,37,1,0,0,7,0,1,6,5,6,1,5,1,91,3,1,0,1,1,0,5,3,1,3,0,1,10,10,3,4,1,1,3,44968,17083,3,0,1,11
2,41,0,0,0,4,0,1,0,1,9,1,5,0,0,1,0,0,0,0,0,5,3,1,1,0,3,10,0,3,4,1,3,3,44968,17083,3,0,1,11
2,40,1,0,0,4,0,1,9,1,9,1,5,1,55,2,0,0,0,0,30,6,3,1,1,0,3,8,5,3,4,1,3,3,44968,17083,3,0,1,11
2,60,1,0,0,3,0,1,9,6,9,1,5,1,56,2,0,0,0,0,0,7,5,5,5,0,4,10,10,3,5,1,1,3,44968,17083,3,0,1,10
2,49,1,0,1,8,0,1,6,3,6,1,1,1,42,2,1,0,1,1,120,4,4,2,4,0,4,5,5,3,2,1,1,3,44968,17083,3,0,1,11
2,28,1,0,0,8,0,1,9,1,6,1,5,1,35,2,1,0,0,0,0,6,4,4,3,0,4,10,7,1,2,1,1,3,44968,17083,3,0,1,11
2,42,0,0,1,4,0,1,0,7,6,1,2,1,70,2,0,0,0,0,0,4,3,4,3,0,5,4,5,1,4,1,1,3,44968,17083,3,0,1,11
2,52,1,1,0,3,0,1,0,0,0,0,4,0,0,2,0,0,0,1,0,5,3,3,3,0,3,5,5,2,3,1,2,3,44968,17083,3,0,1,10
3,42,1,1,1,7,0,1,15,8,9,1,5,1,70,2,1,0,0,1,0,4,3,3,3,0,3,10,10,3,4,1,1,3,44968,17083,3,0,1,10
3,57,1,1,0,6,0,1,0,0,0,1,5,1,49,2,0,0,0,0,60,2,1,4,4,0,3,1,5,3,3,1,1,3,44968,17083,3,0,1,11
2,28,0,1,0,6,0,1,9,7,3,1,4,0,0,2,1,0,0,1,60,6,2,2,4,0,4,6,10,3,4,1,1,3,44968,17083,3,0,1,11
2,37,1,1,0,6,0,1,6,1,6,1,5,1,70,2,1,1,0,0,90,5,5,2,3,0,3,10,5,3,4,1,2,3,44968,17083,3,0,1,12
2,36,0,1,0,6,0,1,0,1,6,1,5,1,70,1,1,0,1,1,60,7,3,4,3,0,2,7,6,1,4,1,2,3,44968,17083,3,0,1,12
2,37,1,1,0,6,0,1,0,4,0,1,5,1,60,2,1,0,0,1,240,5,5,4,5,0,5,8,10,3,1,1,2,3,44968,17083,3,0,1,11
2,33,0,1,0,6,0,1,0,4,0,1,1,1,70,1,0,0,1,0,180,5,2,3,3,0,4,0,3,3,3,1,2,3,44968,17083,3,0,1,11
2,33,1,1,0,5,0,1,6,3,3,1,5,2,18,0,1,1,1,1,120,8,5,5,5,0,5,10,10,5,5,1,2,3,44968,17083,3,0,1,11
2,52,1,1,0,6,0,1,0,0,0,1,5,1,70,2,1,0,1,1,180,5,5,5,5,1,3,10,3,5,4,1,2,3,44968,17083,3,0,1,11
2,46,1,0,0,3,0,1,9,0,9,1,5,1,56,2,1,0,1,0,90,7,5,5,4,0,4,0,0,5,5,1,1,3,44968,17083,3,0,1,10
2,48,1,0,0,6,0,1,6,2,0,1,5,1,35,2,0,0,0,1,0,4,5,5,5,1,4,8,10,3,5,1,1,3,44968,17083,3,0,1,10
2,50,1,0,0,6,0,1,6,8,0,1,4,1,63,2,0,0,1,1,60,4,3,3,4,0,3,4,3,4,4,1,2,3,44968,17083,3,0,1,11
2,42,0,0,0,6,0,1,6,8,0,1,4,1,49,2,0,0,1,0,60,6,4,5,3,0,3,5,5,3,4,1,2,3,44968,17083,3,0,1,11
2,59,1,0,1,3,0,1,9,5,9,0,5,1,5,2,0,0,0,0,30,7,4,3,5,0,5,3,2,5,5,1,1,3,44968,17083,3,0,1,10
3,54,1,0,0,6,0,1,6,0,6,1,5,1,56,2,0,0,0,0,0,8,5,5,5,0,1,10,10,1,4,1,1,3,44968,17083,3,0,1,11
2,47,1,0,0,6,0,1,0,1,0,1,5,1,70,2,1,0,0,1,120,5,5,4,5,0,2,5,5,5,5,1,1,3,44968,17083,3,0,1,10
2,25,0,0,0,6,0,1,9,3,3,1,4,1,72,2,1,1,1,0,120,5,2,2,4,0,3,10,8,5,4,1,1,3,44968,17083,3,0,1,10
2,46,0,0,0,6,0,1,0,1,0,1,3,1,63,2,0,0,0,0,0,6,4,4,5,0,4,8,6,4,4,1,1,3,44968,17083,3,0,1,10
2,49,1,0,0,4,0,1,6,3,6,1,5,1,84,2,0,0,1,1,30,5,3,4,3,0,4,10,10,3,4,1,1,3,44968,17083,3,0,1,8
2,46,0,0,0,4,0,1,0,3,6,1,5,1,56,2,0,0,1,1,60,7,3,3,3,0,4,10,6,1,4,1,1,3,44968,17083,3,0,1,8
3,49,1,0,0,9,0,1,9,1,9,1,5,1,70,2,0,0,1,1,0,5,4,3,4,0,3,5,5,3,4,1,1,3,44968,17083,3,0,1,11
2,43,1,0,0,5,0,1,6,0,6,1,5,1,30,2,0,0,1,0,240,4,2,3,2,0,2,9,9,2,4,1,1,3,44968,17083,3,0,1,9
2,43,0,0,0,5,0,1,0,0,6,1,5,1,42,2,0,0,1,1,0,4,4,4,5,0,3,10,10,3,2,1,1,3,44968,17083,3,0,1,9
1,53,1,0,0,12,0,1,6,0,6,0,5,1,84,2,1,1,1,1,30,5,3,4,4,0,2,10,7,3,4,1,2,3,44968,17083,3,0,1,12
2,34,1,0,0,12,0,1,6,1,3,1,4,1,70,2,0,1,1,1,100,3,2,4,3,0,3,6,7,3,4,1,2,3,44968,17083,3,0,1,12
2,33,0,0,0,12,0,1,9,1,3,1,3,1,60,1,1,1,0,1,420,4,3,2,3,0,3,8,6,3,4,1,2,3,44968,17083,3,0,1,12
2,31,1,0,1,12,0,1,15,2,6,1,5,1,84,1,1,0,1,1,120,7,3,3,3,0,3,10,5,3,5,1,2,3,44968,17083,3,0,1,12
2,43,1,0,1,5,0,1,15,1,3,1,5,2,50,2,1,0,1,1,60,6,5,2,3,0,4,8,8,5,5,1,2,3,44968,17083,3,0,1,11
2,44,0,0,1,5,0,1,12,1,3,1,5,1,61,3,0,0,0,0,30,4,3,2,4,0,4,9,9,2,4,1,2,3,44968,17083,3,0,1,11
2,44,0,0,0,6,0,1,9,1,0,1,3,1,60,2,0,0,0,0,560,4,3,4,3,0,4,5,5,2,4,1,1,3,44968,17083,3,0,1,11
2,45,1,0,0,6,0,1,9,1,0,1,5,1,56,1,1,0,1,1,30,4,3,3,5,0,3,5,4,1,4,1,1,3,44968,17083,3,0,1,11
3,57,1,0,0,4,0,1,6,0,6,1,5,1,56,2,0,0,0,0,60,8,3,4,5,0,4,5,4,3,4,1,2,3,44968,17083,3,0,1,11
2,32,1,0,1,5,0,1,9,1,0,1,5,1,70,2,0,0,1,1,60,5,3,2,4,0,3,5,5,5,4,0,1,3,44968,17083,3,0,1,11
2,58,1,0,1,4,0,1,9,1,0,0,5,1,50,2,0,0,1,0,60,5,5,4,4,0,4,8,6,3,3,1,3,3,44968,17083,3,0,1,12
2,33,1,0,0,4,0,1,16,4,1,1,5,1,40,4,1,1,1,1,120,7,3,4,4,0,5,8,7,3,4,1,3,3,44968,17083,3,0,1,12
2,34,1,0,0,7,0,1,12,1,0,1,5,1,57,1,1,0,1,1,480,4,3,1,5,0,4,5,10,3,4,1,2,3,44968,17083,3,0,1,12
1,39,0,1,0,3,0,1,12,1,0,0,3,0,0,2,0,0,1,0,360,3,3,2,5,0,3,7,7,2,3,0,4,3,44968,17083,3,0,1,12
2,40,1,1,1,3,0,1,12,1,0,0,3,2,80,5,1,0,1,1,60,5,3,4,5,0,4,8,8,2,4,0,4,3,44968,17083,3,0,1,12
2,33,1,0,1,5,0,1,16,2,0,1,5,2,50,5,1,0,1,1,120,5,3,4,3,0,5,9,8,4,4,1,2,3,44968,17083,3,0,1,11
2,51,1,0,0,5,0,1,0,3,9,1,5,1,1,1,0,0,0,0,5,8,1,5,5,0,5,10,10,5,4,1,2,3,44968,17083,3,0,1,12
2,48,0,0,0,5,0,1,9,3,9,1,5,1,3,1,0,0,0,1,120,6,1,1,1,0,4,10,10,1,4,1,2,3,44968,17083,3,0,1,12
2,52,1,0,0,9,0,1,12,1,6,1,5,1,40,2,1,0,1,1,90,5,4,2,3,0,4,10,10,1,4,1,1,3,44968,17083,3,0,1,11
3,28,1,0,0,9,0,1,9,2,0,1,5,1,40,1,1,0,0,1,180,6,3,1,4,0,4,3,3,4,3,1,1,3,44968,17083,3,0,1,11
2,33,1,1,0,10,1,1,9,2,3,0,5,0,0,1,1,0,0,0,180,6,5,5,5,0,1,10,5,4,4,1,1,3,44968,17083,3,0,1,11
2,44,1,1,0,4,1,1,9,0,0,1,4,2,48,3,0,0,0,0,60,7,3,2,3,0,4,7,6,3,4,1,2,3,44968,17083,3,0,1,10
2,44,0,1,0,4,1,1,9,0,0,1,5,2,40,1,0,0,0,1,60,5,4,3,4,0,3,8,5,3,4,1,2,3,44968,17083,3,0,1,10
2,58,1,1,0,6,1,1,12,0,3,1,5,2,48,4,0,0,0,0,60,8,3,2,4,0,4,10,8,3,4,1,2,3,44968,17083,3,0,1,11
1,27,1,1,0,6,1,1,15,0,3,0,5,1,20,2,1,0,1,0,600,6,3,1,5,0,5,10,10,3,4,1,2,3,44968,17083,3,0,1,11
2,56,1,1,0,5,1,1,9,2,3,0,5,0,0,2,0,0,1,0,5,5,3,5,4,0,3,2,3,1,4,1,2,3,44968,17083,3,0,1,11
2,35,1,1,0,5,1,1,12,2,0,1,4,1,56,1,1,0,1,0,60,6,2,3,3,0,4,8,7,3,3,1,2,3,44968,17083,3,0,1,11
2,39,1,0,0,9,1,1,12,1,6,1,5,1,70,1,1,0,0,1,0,6,3,3,4,0,4,8,5,3,4,0,2,3,44968,17083,3,0,1,10
2,38,1,0,1,9,0,1,12,5,3,1,5,0,0,2,1,0,1,1,180,8,3,1,5,0,3,6,5,3,4,0,2,3,44968,17083,3,0,1,10
3,56,1,0,0,4,0,1,0,2,0,1,5,1,21,2,0,0,0,0,0,8,5,4,5,0,2,5,5,3,4,1,2,2,62106,10785,2,0,1,11
2,56,1,1,0,6,0,1,9,4,0,1,5,1,70,2,0,0,0,0,0,5,3,4,4,0,3,10,5,3,4,1,1,3,44968,17083,3,0,1,10
2,39,1,1,0,5,1,1,9,2,9,1,3,1,48,2,1,0,1,0,0,5,3,4,3,0,2,8,8,5,4,0,2,3,44968,17083,3,0,1,11
1,37,0,1,0,5,0,1,0,2,9,1,3,0,0,0,1,0,1,1,0,10,5,5,5,0,4,7,10,5,4,0,2,3,44968,17083,3,0,1,11
2,47,1,1,0,6,0,1,6,6,3,1,5,1,84,1,0,0,0,0,60,4,3,3,4,1,4,5,5,3,4,1,2,3,44968,17083,3,0,1,12
2,57,1,0,0,4,0,1,9,3,3,1,5,1,60,3,0,0,0,0,120,5,3,3,4,0,1,10,8,5,4,1,3,3,44968,17083,3,0,1,12
2,59,1,1,0,2,0,1,9,2,0,1,5,1,60,2,0,0,0,0,60,5,3,4,2,0,3,8,5,4,4,0,3,3,44968,17083,3,0,1,11
2,35,0,1,0,4,0,1,12,6,0,1,5,1,35,2,1,0,1,0,180,6,3,3,4,0,2,7,8,4,4,1,2,3,44968,17083,3,0,1,11
2,41,1,1,0,4,0,1,12,6,0,1,4,1,70,2,0,0,0,0,120,6,3,4,3,0,1,9,9,3,1,1,2,3,44968,17083,3,0,1,11
1,54,1,1,1,3,1,1,12,4,3,0,5,2,84,4,0,1,0,1,120,8,1,4,4,0,5,0,0,3,5,1,3,3,44968,17083,3,0,1,11
1,60,1,1,1,2,1,0,15,1,0,1,3,0,0,2,0,0,0,0,480,2,2,3,2,0,1,10,8,3,2,0,4,3,44968,17083,3,0,1,11
2,57,1,1,0,5,1,1,16,3,7,1,5,2,35,4,1,1,1,1,60,4,3,4,4,0,3,10,10,1,4,1,4,3,44968,17083,3,0,1,12
1,48,0,1,0,3,1,1,15,3,0,1,4,0,0,2,0,0,0,0,240,7,3,2,3,0,4,6,6,3,4,1,4,3,44968,17083,3,0,1,12
1,51,1,1,1,3,1,1,15,3,0,0,4,1,60,3,0,0,0,0,300,6,3,2,3,0,4,8,8,3,4,1,4,3,44968,17083,3,0,1,12
2,47,0,1,0,3,1,1,15,8,0,1,4,2,40,5,0,0,0,1,60,6,3,3,4,0,3,5,3,3,4,1,4,3,44968,17083,3,0,1,12
2,51,1,1,0,4,1,1,15,1,1,1,5,1,20,2,0,0,0,1,300,6,3,1,3,0,4,7,4,3,4,1,4,3,44968,17083,3,0,1,12
2,39,1,1,0,6,1,1,12,3,0,1,5,2,40,4,1,0,0,0,60,6,3,1,3,0,3,7,1,3,3,1,1,3,44968,17083,3,0,1,11
2,36,0,1,0,6,1,1,12,3,0,1,3,2,40,5,0,0,0,0,240,5,3,3,2,0,2,5,3,3,4,1,1,3,44968,17083,3,0,1,11
2,41,0,1,0,4,1,1,9,2,0,1,2,1,36,2,0,0,0,0,4,2,1,4,3,0,4,10,10,1,4,1,2,3,44968,17083,3,0,1,11
2,55,1,1,0,3,1,1,15,4,0,1,5,1,60,2,0,0,0,0,600,5,3,3,3,0,4,6,5,5,2,1,4,3,44968,17083,3,0,1,12
2,47,0,1,0,4,1,1,0,7,0,1,5,0,0,2,0,0,1,1,0,7,4,5,4,0,4,10,10,1,4,1,3,3,44968,17083,3,0,1,11
2,54,1,1,0,4,1,1,0,7,0,1,5,1,84,4,0,0,0,0,0,4,2,3,4,0,1,3,4,3,3,1,3,3,44968,17083,3,0,1,11
2,51,1,1,0,4,1,1,9,0,3,1,5,2,70,5,0,0,0,1,180,0,5,5,5,0,1,10,10,1,4,1,3,3,44968,17083,3,0,1,12
2,58,1,1,1,2,1,1,15,1,0,1,4,2,48,4,0,0,1,1,360,5,4,2,5,0,5,10,5,3,4,1,4,3,44968,17083,3,0,1,12
2,47,0,1,0,4,1,1,9,5,6,1,5,0,0,2,0,1,1,0,0,6,4,3,5,0,4,10,9,3,4,0,2,3,44968,17083,3,0,1,11
3,52,1,1,0,4,1,1,15,5,6,1,4,1,56,2,0,0,1,1,0,7,3,1,5,0,4,9,6,3,4,0,2,3,44968,17083,3,0,1,11
2,60,1,1,0,3,0,1,9,3,9,1,5,1,56,2,0,0,0,0,0,7,3,2,5,0,4,6,10,5,4,1,1,3,44968,17083,3,0,1,10
2,51,1,1,1,4,0,1,12,1,0,1,5,2,40,2,1,0,0,0,120,7,4,3,3,0,4,6,6,3,4,1,2,3,44968,17083,3,0,1,11
2,54,1,1,0,3,1,1,9,2,9,1,4,1,63,1,0,0,0,0,0,5,3,5,3,0,5,0,6,3,4,1,1,3,44968,17083,3,0,1,8
2,36,0,1,0,4,1,1,12,5,3,0,5,1,40,0,0,0,1,0,180,7,4,3,4,0,4,8,8,4,4,1,2,3,44968,17083,3,0,1,11
2,41,1,1,0,4,0,1,9,5,3,0,5,1,63,0,0,0,1,0,176,7,3,2,4,0,4,5,5,4,4,1,2,3,44968,17083,3,0,1,11
1,39,1,1,0,5,1,1,16,1,0,1,4,1,40,5,1,0,1,1,300,7,4,3,3,0,4,7,6,3,4,1,4,3,44968,17083,3,0,1,13
2,55,1,1,0,3,0,1,6,2,0,1,5,0,0,2,0,0,0,0,0,1,2,5,5,0,2,10,10,4,2,1,2,3,44968,17083,3,0,1,11
2,60,1,0,1,6,0,1,9,1,3,0,5,1,28,2,0,0,0,0,30,4,5,4,5,0,4,0,0,3,3,1,2,3,44968,17083,3,0,1,12
2,30,1,0,0,6,0,1,9,2,0,1,5,1,77,1,1,1,1,0,120,6,2,3,5,0,3,8,6,2,4,1,2,3,44968,17083,3,0,1,12
3,46,1,0,0,5,0,1,6,3,0,1,5,1,50,2,0,0,1,1,60,4,2,4,4,0,3,6,6,2,3,1,2,3,44968,17083,3,0,1,11
3,43,0,0,0,5,0,1,6,3,0,0,5,1,15,2,0,0,1,1,20,4,3,4,3,0,3,0,0,3,5,1,2,3,44968,17083,3,0,1,11
3,33,1,0,0,6,0,1,9,1,0,1,5,1,96,2,1,1,0,0,30,6,2,2,4,0,3,8,3,2,4,1,1,3,44968,17083,3,0,1,11
2,52,1,0,0,3,0,1,6,2,3,1,5,1,56,2,0,0,1,0,90,4,3,3,5,0,3,5,0,5,4,0,3,3,44968,17083,3,0,1,12
3,53,1,0,0,3,0,1,6,0,0,1,5,1,80,1,0,0,1,1,0,3,5,3,5,0,2,6,5,3,4,1,1,3,44968,17083,3,0,1,10
2,60,1,0,0,6,0,1,12,1,3,1,3,1,30,2,0,0,0,0,10,6,4,4,4,0,5,6,6,3,4,1,2,3,44968,17083,3,0,1,11
2,52,1,0,1,2,0,1,0,4,0,0,5,1,56,2,1,0,1,1,90,5,3,3,5,0,4,5,5,3,4,1,1,3,44968,17083,3,0,1,9
2,49,1,0,0,4,0,1,6,2,6,0,5,1,56,2,0,0,0,0,60,6,4,5,5,0,1,10,10,1,2,1,1,3,44968,17083,3,0,1,10
1,52,1,1,0,3,0,1,6,1,0,1,5,1,30,2,0,0,0,0,120,5,5,4,4,0,4,5,4,4,4,1,1,3,44968,17083,3,0,1,9
2,53,1,1,0,3,0,1,6,1,6,1,5,1,56,2,0,0,0,0,120,8,5,5,5,0,4,10,10,4,5,1,1,3,44968,17083,3,0,1,10
2,43,1,1,0,6,0,1,9,3,6,0,5,1,42,2,1,0,0,0,120,7,4,3,5,0,4,7,6,4,4,1,1,3,44968,17083,3,0,1,11
2,40,0,1,0,6,0,1,15,3,6,1,4,0,0,2,0,0,0,0,60,5,4,3,4,0,3,7,6,2,4,1,1,3,44968,17083,3,0,1,11
2,52,1,1,0,2,0,1,6,0,0,1,3,2,72,3,0,0,0,0,300,5,4,3,3,0,4,5,1,2,3,1,1,3,44968,17083,3,0,1,10
2,51,1,1,0,5,0,1,6,3,6,1,5,1,32,2,0,0,1,1,120,5,2,4,4,0,4,5,4,4,4,1,2,3,44968,17083,3,0,1,11
2,48,0,1,0,5,0,1,0,3,6,1,5,0,0,2,0,0,0,0,30,5,3,4,5,0,4,5,5,2,4,1,2,3,44968,17083,3,0,1,11
3,41,1,1,0,6,0,1,9,4,3,1,4,1,86,2,1,1,1,1,60,7,3,3,3,0,3,6,6,4,5,1,4,3,44968,17083,3,0,1,11
2,37,0,1,0,6,0,1,12,4,3,0,3,1,56,2,0,1,1,0,180,4,2,1,5,0,3,5,5,4,4,1,4,3,44968,17083,3,0,1,11
3,43,1,1,0,6,0,1,9,3,0,1,3,1,9,2,1,0,1,0,60,5,2,5,5,0,4,8,8,2,4,1,2,3,44968,17083,3,0,1,12
2,46,0,1,0,6,0,1,9,3,0,1,1,0,0,2,0,0,0,0,60,5,3,4,5,0,3,5,5,4,4,1,2,3,44968,17083,3,0,1,12
3,49,1,0,0,8,0,1,6,1,6,1,5,1,70,2,0,0,1,1,0,7,3,5,5,0,5,3,3,4,4,1,1,3,44968,17083,3,0,1,11
2,50,1,1,0,5,1,1,16,0,7,1,3,2,50,5,1,0,1,1,180,5,3,3,3,0,2,8,8,2,4,1,1,3,44968,17083,3,0,1,11
2,35,0,0,0,4,0,1,9,3,3,1,4,1,50,1,0,1,1,1,270,4,3,1,2,0,4,10,10,3,4,0,1,3,44968,17083,3,0,1,11
3,38,1,0,0,4,0,1,12,3,3,1,3,1,70,1,0,0,1,1,0,1,2,5,5,0,2,5,1,3,3,0,1,3,44968,17083,3,0,1,11
2,59,1,1,0,5,0,1,9,2,3,1,5,0,0,2,0,0,0,0,120,4,3,4,3,0,4,5,5,3,4,1,3,3,44968,17083,3,0,1,12
1,32,1,1,1,5,1,1,16,4,0,1,5,2,60,5,1,1,1,1,180,5,3,2,3,0,2,8,9,4,2,1,3,3,44968,17083,3,0,1,12
2,38,1,1,0,6,1,1,16,1,1,1,5,2,40,5,1,0,0,1,240,5,3,4,4,1,4,8,6,3,4,1,3,3,44968,17083,3,0,1,12
2,39,0,1,0,6,1,1,15,1,1,1,3,1,35,1,1,0,1,1,180,6,3,2,2,0,1,7,6,3,2,1,3,3,44968,17083,3,0,1,12
2,54,1,1,0,2,0,1,12,0,3,1,5,1,56,1,0,0,0,0,0,2,2,3,2,0,3,10,10,3,4,1,2,3,44968,17083,3,0,1,10
