Y,age,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,48,0,1,0,5,0,1,9,3,0,0,4,0,0,1,0,0,1,1,120,6.75 ,3,3.50 ,3.00 ,0,3,10,10,3,4,0,219600,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,53,1,1,0,5,1,1,6,14,6,1,5,1,70,1,0,0,0,0,0,6.50 ,4,2.50 ,3.50 ,0,4,4,6,4,4,0,68000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,39,0,1,0,5,1,1,0,14,6,1,3,0,0,2,1,0,0,1,120,4.50 ,3,3.00 ,3.50 ,0,3,5,5,3,4,0,68000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,43,1,1,0,6,1,1,6,8,3,1,5,1,48,5,1,0,0,0,0,6.25 ,5,5.00 ,5.00 ,0,3,10,10,5,5,1,80000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,35,0,1,0,6,1,1,9,8,3,1,5,0,0,2,0,0,1,0,5,3.75 ,5,5.00 ,5.00 ,0,2,10,5,5,4,1,80000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,43,1,1,0,6,1,1,16,4,1,1,3,1,45,5,1,0,0,0,240,6.50 ,2,4.00 ,2.00 ,0,4,5,4,3,4,1,200000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,39,0,1,0,6,1,1,15,4,1,1,4,1,45,5,1,0,1,0,120,6.50 ,3,2.00 ,3.00 ,0,3,8,8,4,4,1,200000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,1,1,0,7,1,1,9,1,0,1,5,1,48,5,0,0,1,1,60,5.00 ,3,4.00 ,3.50 ,0,5,7,7,5,4,1,131100,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,48,0,1,0,7,1,1,9,1,0,1,5,1,24,5,0,1,1,0,60,5.75 ,3,4.00 ,3.50 ,0,5,4,3,3,4,1,131100,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,59,1,1,0,3,1,1,15,3,0,0,5,0,0,2,0,0,0,1,40,3.75 ,3,3.00 ,3.00 ,0,2,6,5,2,4,1,150000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,60,1,1,0,4,1,1,12,0,0,1,5,0,0,2,0,0,0,0,30,3.75 ,3,1.00 ,5.00 ,0,3,8,10,3,3,1,65000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,59,1,1,1,2,1,1,15,7,3,1,5,1,10,2,0,0,1,0,360,7.75 ,3,3.00 ,4.00 ,0,4,10,6,3,2,0,185000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,48,0,1,0,4,1,1,16,2,0,0,4,1,35,5,0,0,1,0,600,4.50 ,2,4.50 ,2.50 ,0,2,10,6,3,4,1,650000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,47,1,1,0,4,0,1,16,4,7,0,5,1,40,5,0,0,0,0,480,7.00 ,1,2.00 ,3.00 ,0,5,0,6,4,4,1,72000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,59,1,1,1,2,1,1,16,1,0,1,5,2,40,2,0,0,1,0,240,7.75 ,4,4.50 ,4.50 ,0,5,3,5,3,5,1,600000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,44,1,1,0,13,1,1,9,5,3,1,5,1,42,5,1,0,0,1,70,5.50 ,2,3.00 ,3.50 ,0,4,7,5,3,2,1,1000000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,43,0,1,0,4,1,1,9,3,3,1,3,1,11,2,0,0,0,0,60,4.50 ,2,1.50 ,1.00 ,0,4,10,5,3,4,1,130000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,46,1,1,0,4,1,1,12,3,3,1,4,1,40,5,0,0,0,1,120,6.00 ,3,3.00 ,3.00 ,0,4,3,3,3,4,1,130000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,40,0,1,0,5,1,1,12,0,4,1,5,1,48,5,1,0,1,1,720,4.75 ,3,2.50 ,5.00 ,0,4,8,8,5,4,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,59,1,1,0,5,1,1,9,2,3,1,5,2,42,5,0,0,0,0,0,6.50 ,4,5.00 ,4.50 ,0,4,10,10,3,4,1,277600,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,33,1,1,1,5,0,1,16,2,0,1,5,2,56,2,1,0,1,0,240,6.75 ,3,1.00 ,5.00 ,0,5,2,2,3,3,1,277600,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,54,1,1,0,4,1,1,12,4,6,1,4,1,48,5,0,1,0,1,120,6.75 ,3,3.00 ,3.00 ,0,4,3,5,5,3,1,130000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,51,1,1,0,3,1,1,12,2,3,1,4,2,40,5,0,0,0,0,300,5.00 ,2,1.00 ,5.00 ,0,4,5,2,3,3,1,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,0,1,0,3,1,1,9,2,3,1,5,2,40,5,0,0,1,0,120,8.25 ,1,3.00 ,3.00 ,0,3,10,10,3,4,1,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,45,1,1,1,6,1,1,15,9,6,1,5,2,50,5,1,0,1,1,240,5.00 ,3,3.00 ,3.00 ,0,4,6,6,3,3,1,200000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,59,1,1,0,4,1,1,6,5,0,1,4,1,30,1,0,1,0,0,180,5.25 ,3,3.00 ,4.00 ,0,4,7,7,3,4,1,90000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,59,1,1,0,2,1,1,16,1,7,1,1,2,40,5,0,0,0,0,120,5.00 ,3,2.00 ,3.00 ,0,5,8,5,3,4,1,150000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,59,1,1,0,4,1,1,12,1,6,0,5,1,56,1,0,0,0,0,0,7.50 ,3,4.00 ,4.00 ,0,3,7,6,3,3,1,40000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,0,1,0,2,1,1,15,0,6,1,4,2,40,3,0,0,1,1,180,6.50 ,3,2.50 ,4.50 ,0,4,5,5,3,4,1,70000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,54,1,1,0,3,1,1,9,3,0,1,5,1,54,3,0,0,1,0,120,4.50 ,3,1.50 ,4.00 ,0,3,9,9,3,5,1,217200,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,32,1,1,0,10,0,1,6,2,0,1,4,1,50,2,1,0,1,1,1,7.00 ,3,3.00 ,4.00 ,0,3,8,9,4,2,1,150000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,56,1,1,0,6,1,1,0,3,0,1,3,1,20,2,1,0,1,1,30,6.50 ,3,1.50 ,4.00 ,0,4,9,7,1,4,1,60000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,37,0,1,0,6,0,1,0,4,0,1,4,1,50,2,0,0,0,0,1,4.50 ,3,3.00 ,3.50 ,0,4,7,7,3,2,1,0,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,41,1,1,0,6,0,1,0,4,0,1,2,1,70,0,0,0,1,0,30,3.75 ,1,1.50 ,2.50 ,0,3,8,8,3,4,1,0,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,55,1,1,0,3,1,1,6,2,6,1,5,1,40,2,0,0,0,0,0,4.00 ,3,3.00 ,2.50 ,1,4,5,5,2,4,1,70000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,23,0,1,0,4,1,1,9,3,3,1,5,1,70,1,1,0,1,1,4,5.75 ,3,2.00 ,3.50 ,0,4,5,8,4,4,1,70000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,42,1,1,1,14,1,1,9,0,3,1,5,1,40,1,1,0,1,0,2,7.50 ,3,5.00 ,3.00 ,0,3,10,10,4,4,0,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,40,1,1,0,14,1,1,6,3,3,1,5,1,56,1,1,0,0,0,120,5.25 ,5,5.00 ,5.00 ,0,3,5,1,3,3,0,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,33,0,1,1,14,0,1,9,3,3,1,3,1,29,0,0,0,1,1,0,7.50 ,5,4.00 ,4.00 ,0,3,10,9,3,4,0,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,42,0,1,1,14,0,1,12,0,3,1,3,1,48,2,0,0,1,0,0,6.00 ,3,3.00 ,2.50 ,0,3,3,5,3,5,0,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,48,0,1,0,2,0,1,9,2,3,1,3,0,0,1,0,0,1,0,360,4.25 ,3,1.00 ,2.50 ,0,4,8,5,3,2,1,300000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,33,1,1,0,6,0,1,15,1,0,1,4,1,53,4,1,1,1,0,300,6.75 ,3,3.00 ,3.50 ,0,3,8,8,3,4,1,470000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,52,1,1,0,5,0,1,9,1,3,1,5,2,60,5,0,0,1,0,60,6.00 ,2,3.00 ,3.00 ,0,2,6,6,1,4,1,210920,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,28,1,1,0,5,1,1,15,1,3,1,5,1,40,5,1,0,0,0,600,4.50 ,3,3.50 ,2.00 ,0,4,8,7,3,2,1,210920,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,38,1,1,0,5,0,1,16,1,1,1,4,2,2,2,1,1,1,0,720,7.00 ,3,3.50 ,3.50 ,0,4,7,7,3,4,1,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,39,0,1,0,5,0,1,15,1,1,1,4,2,42,5,0,0,1,0,60,7.75 ,3,2.00 ,4.50 ,0,4,7,8,3,4,1,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,32,1,1,0,6,0,1,16,0,0,1,5,1,38,5,1,0,1,1,480,6.50 ,3,1.00 ,2.50 ,0,3,10,8,4,4,1,280000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,44,1,1,0,10,0,1,12,4,0,0,5,0,0,2,1,0,0,0,300,2.50 ,2,1.50 ,4.00 ,0,1,5,5,3,4,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,40,0,1,0,10,0,1,12,4,0,0,5,1,40,5,0,0,1,0,150,7.75 ,3,2.50 ,3.00 ,0,3,5,5,3,4,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,42,1,1,0,10,0,1,12,5,4,1,4,1,84,2,1,0,1,1,450,4.00 ,2,2.50 ,2.50 ,0,3,7,7,1,4,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,37,0,1,0,10,0,1,16,5,4,1,5,2,40,5,0,0,1,0,240,6.25 ,3,2.50 ,3.00 ,0,4,7,7,3,4,1,500000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,48,0,1,1,7,0,1,15,1,3,1,3,1,56,5,0,0,1,0,60,4.00 ,4,4.00 ,2.50 ,0,3,0,10,3,4,1,520000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,25,1,1,0,7,0,1,15,0,0,1,4,2,35,5,1,0,1,1,450,5.75 ,3,2.00 ,3.00 ,0,4,5,5,3,4,1,520000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,55,1,1,0,3,0,1,0,1,6,1,5,1,9,2,0,0,0,0,120,7.75 ,3,1.00 ,5.00 ,0,5,10,5,5,5,1,150000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,54,1,1,0,6,0,1,6,0,6,1,5,1,14,0,0,0,1,0,10,2.50 ,3,3.00 ,3.00 ,0,4,5,5,2,3,1,54000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,28,1,1,0,6,0,1,12,0,0,1,5,2,48,5,1,1,1,0,840,5.75 ,3,1.00 ,5.00 ,0,4,0,3,4,5,1,54000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,54,1,1,0,3,1,1,12,6,3,1,3,1,48,5,0,0,0,0,60,5.00 ,2,3.00 ,3.50 ,0,4,8,7,3,4,1,65000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,41,1,1,0,3,1,1,16,0,0,1,4,2,35,5,0,0,1,0,120,4.25 ,4,4.00 ,1.00 ,0,4,10,9,3,4,1,360000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,30,1,1,0,5,0,1,9,2,3,0,5,1,48,5,1,1,0,0,120,5.75 ,3,3.50 ,3.50 ,0,4,5,6,4,2,0,50000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,44,1,1,0,6,1,1,12,0,0,1,5,1,20,5,1,0,0,1,180,7.00 ,3,2.00 ,4.00 ,0,4,8,8,5,4,1,160000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,44,0,1,0,6,1,1,12,0,0,1,4,0,0,2,0,0,1,0,150,6.50 ,3,3.00 ,4.00 ,0,3,7,8,3,4,1,160000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,0,1,0,2,1,1,12,4,6,1,3,1,48,2,0,0,0,1,210,6.50 ,3,1.00 ,3.00 ,0,3,8,8,5,3,1,50000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,39,1,1,1,6,1,1,16,1,3,1,4,2,40,5,1,0,1,1,180,4.75 ,3,2.50 ,2.00 ,0,2,5,7,3,3,1,160000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,41,1,1,0,8,1,1,9,2,0,1,5,1,45,5,0,0,1,0,240,6.00 ,4,4.00 ,3.50 ,0,4,10,10,5,4,1,55200,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,59,1,0,0,9,0,1,6,0,0,1,5,1,35,2,0,1,1,1,0,6.75 ,3,3.50 ,5.00 ,0,5,8,7,5,4,1,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,36,1,0,0,7,0,1,6,4,6,0,5,1,21,1,1,0,1,0,60,6.00 ,2,2.50 ,3.00 ,0,4,5,5,3,4,1,4040,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,46,1,1,0,6,0,1,6,4,0,1,5,1,49,2,1,0,0,1,30,4.75 ,3,3.00 ,3.50 ,0,3,6,5,3,4,1,65000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,42,0,1,0,6,0,1,6,4,0,1,5,1,63,2,0,0,0,0,0,6.50 ,4,3.00 ,4.50 ,0,3,5,5,3,4,1,65000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,46,1,0,0,4,0,0,6,3,6,1,3,1,45,1,0,0,0,0,60,4.75 ,2,1.50 ,2.50 ,0,4,5,5,3,4,1,50000,2,3,52164 ,11676.8774 ,2.277 ,0.124 ,0.800 
2,37,1,1,0,6,1,1,16,2,0,1,5,1,56,0,1,1,1,1,30,7.25 ,3,2.50 ,3.00 ,0,4,8,8,1,4,1,502000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,45,1,1,0,4,1,1,12,1,0,0,5,1,48,2,1,0,1,0,30,6.00 ,3,3.00 ,4.50 ,0,3,6,6,3,4,1,120000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,54,1,1,0,5,1,1,12,0,0,0,5,1,11,5,0,0,0,0,120,7.25 ,4,3.00 ,4.00 ,0,4,0,0,4,4,1,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,58,1,1,0,3,1,1,9,2,9,1,3,1,70,5,0,0,0,0,60,5.75 ,3,3.00 ,4.50 ,0,4,8,6,3,4,1,121200,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,46,1,1,0,3,1,1,12,0,0,1,5,2,55,5,0,1,1,1,200,5.75 ,4,4.00 ,4.00 ,0,4,7,7,2,3,1,120000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,46,0,1,0,3,1,1,12,0,0,1,4,1,40,5,0,0,1,0,0,3.25 ,3,3.00 ,3.00 ,0,3,4,3,3,3,1,120000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,48,0,1,0,3,1,1,15,3,3,1,3,0,0,2,0,0,1,1,420,6.75 ,3,2.50 ,3.00 ,0,4,6,6,3,4,1,408000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,48,0,1,0,5,0,1,9,1,3,1,3,2,42,5,0,0,1,0,60,4.50 ,3,1.00 ,1.00 ,0,3,10,5,4,4,1,110000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,1,1,0,5,1,1,12,1,3,1,5,2,48,4,1,0,1,1,180,5.25 ,3,3.00 ,3.00 ,0,3,8,8,4,4,1,110000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,52,1,1,0,3,1,1,15,1,3,1,4,1,56,5,0,0,0,0,90,5.25 ,1,2.00 ,2.00 ,0,1,10,10,5,4,1,200000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,57,1,1,1,2,1,1,9,2,3,1,5,1,60,3,0,0,1,1,180,2.00 ,2,1.50 ,2.00 ,0,3,10,10,4,2,1,45000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,0,1,0,2,1,1,12,0,3,1,4,2,40,5,0,0,1,0,60,6.00 ,3,4.50 ,2.50 ,0,4,9,8,3,4,1,100000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,49,1,1,1,2,1,1,15,0,3,0,5,2,40,3,0,0,1,1,60,6.50 ,4,2.50 ,4.00 ,0,4,7,6,3,4,1,100000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,37,0,1,0,4,1,1,16,3,0,1,4,2,20,5,0,0,1,0,60,6.25 ,3,2.00 ,3.00 ,0,4,5,6,4,4,1,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,49,1,0,0,4,0,1,9,8,3,1,3,1,63,2,0,0,1,1,60,7.00 ,3,3.50 ,4.00 ,0,3,8,2,2,4,1,80000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,47,1,0,0,6,0,1,12,3,0,1,5,1,96,2,0,0,0,0,600,6.75 ,4,1.00 ,4.50 ,0,3,8,5,3,4,1,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,54,1,0,0,3,0,1,0,9,0,1,5,1,2,2,0,0,0,0,15,3.75 ,2,5.00 ,5.00 ,0,4,0,1,5,4,1,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,57,1,0,0,7,0,1,9,1,3,1,5,1,56,2,1,0,1,0,60,5.00 ,3,3.00 ,3.00 ,0,2,10,10,2,3,0,60000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,55,1,0,0,4,0,1,6,0,0,1,5,1,70,2,0,0,1,1,60,4.75 ,3,3.50 ,3.00 ,0,5,5,4,5,5,1,100000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,41,1,1,0,7,1,1,16,4,0,1,5,1,50,4,1,0,1,0,120,4.25 ,3,1.00 ,4.00 ,0,3,5,5,3,4,1,200000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,41,1,1,0,6,0,1,12,8,3,1,5,0,0,2,1,0,1,1,120,7.00 ,3,2.50 ,4.00 ,0,3,6,3,3,4,1,30000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,51,1,1,1,5,0,1,6,0,6,1,5,1,56,2,0,0,0,0,0,5.75 ,5,4.00 ,4.50 ,0,3,10,6,3,4,1,62000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,40,1,1,0,7,0,1,6,2,0,1,5,1,49,2,1,0,1,1,60,4.00 ,3,2.50 ,4.00 ,0,3,5,5,5,4,1,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,38,0,1,0,7,0,1,6,2,0,1,4,1,21,1,0,0,1,0,60,4.50 ,3,3.00 ,3.00 ,0,3,6,5,4,4,1,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,54,1,1,1,3,0,1,12,2,6,1,5,1,56,2,0,0,0,1,120,6.25 ,3,3.00 ,3.00 ,0,4,5,5,4,4,1,60000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
0,49,0,1,0,6,0,1,0,5,6,0,4,1,30,2,0,0,0,0,180,3.75 ,3,2.00 ,5.00 ,0,4,5,5,3,4,1,138400,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,29,1,1,1,6,0,1,12,4,0,1,5,2,40,2,1,0,1,1,200,7.50 ,3,1.00 ,2.50 ,0,4,5,3,3,4,1,138400,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,42,1,1,0,8,0,1,12,3,0,1,5,1,96,2,0,0,1,0,300,4.25 ,3,3.50 ,1.00 ,0,5,10,1,2,4,1,220000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,45,0,1,0,8,0,1,12,3,0,1,3,0,0,2,0,0,0,0,120,2.50 ,2,2.50 ,2.00 ,0,4,2,2,3,4,1,220000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,58,1,1,0,3,0,1,9,1,9,1,5,1,56,2,0,0,0,0,30,5.00 ,3,3.00 ,5.00 ,0,4,8,5,2,3,1,80000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,45,0,1,0,7,0,1,6,1,3,1,5,0,0,2,0,0,0,0,210,5.00 ,3,2.50 ,3.00 ,0,4,5,5,4,4,0,150000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,43,0,0,0,5,0,1,0,1,0,1,5,0,0,2,0,0,0,0,0,5.00 ,3,4.50 ,5.00 ,0,4,0,5,1,4,1,45000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,44,1,0,0,5,0,1,0,1,0,1,5,1,40,1,0,0,0,1,0,4.00 ,2,2.00 ,3.50 ,0,4,0,4,2,3,1,45000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,49,1,0,0,5,0,1,9,3,9,1,5,1,20,1,0,0,1,1,0,3.75 ,3,3.00 ,4.00 ,0,5,5,0,2,3,0,60000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,59,1,1,0,6,0,1,6,0,6,1,4,1,35,2,0,0,0,0,0,6.75 ,5,4.50 ,4.00 ,0,2,6,8,4,4,0,76000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,52,1,1,0,2,0,1,6,0,6,1,5,1,24,2,0,0,0,1,0,3.50 ,3,3.00 ,4.00 ,0,3,7,7,2,3,0,30000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,52,1,1,0,6,0,1,9,0,9,1,5,1,46,0,0,0,0,0,0,2.25 ,3,3.00 ,3.00 ,0,3,8,5,1,3,1,80000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,46,1,0,0,3,0,1,0,2,6,1,1,1,46,2,0,0,0,0,0,0.00 ,3,5.00 ,4.00 ,0,2,10,5,2,3,0,60000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,54,1,0,0,8,0,1,9,8,3,1,5,1,48,1,0,0,0,0,0,3.75 ,3,1.00 ,2.50 ,0,4,5,4,5,4,0,60000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,46,0,0,0,8,0,1,6,8,3,1,5,1,56,2,0,0,1,1,2,10.00 ,5,3.50 ,3.50 ,0,4,5,5,5,4,0,60000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,57,1,0,0,3,0,1,6,3,0,1,5,0,0,2,0,0,1,0,0,6.50 ,4,3.50 ,3.00 ,0,4,4,6,1,3,0,70000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,51,1,0,0,6,0,1,0,0,6,1,3,1,40,1,0,0,1,1,0,5.50 ,3,4.00 ,3.50 ,1,1,8,8,1,4,0,60000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,53,1,0,0,4,0,1,6,1,6,1,5,1,63,2,0,0,1,1,0,4.00 ,1,3.50 ,5.00 ,0,3,5,10,5,2,1,35000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,42,1,1,0,5,0,1,6,5,0,1,5,1,8,2,0,0,0,0,60,2.50 ,3,5.00 ,3.00 ,0,1,8,0,3,3,0,40000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,40,1,0,0,7,1,1,16,2,0,1,5,2,40,5,0,0,0,0,2,2.75 ,3,1.00 ,3.00 ,0,2,5,8,3,3,0,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,38,0,0,0,7,1,1,16,2,0,1,3,2,40,5,0,0,1,0,4,4.75 ,2,2.50 ,4.00 ,0,3,6,6,1,2,0,100000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,40,0,0,0,9,0,1,9,1,0,1,4,0,0,1,0,0,0,0,0,4.25 ,3,3.50 ,3.00 ,0,3,6,6,3,3,1,120000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,49,0,0,0,5,0,1,0,0,0,1,2,1,2,2,0,0,1,0,60,7.25 ,3,3.50 ,2.50 ,0,1,7,5,1,4,0,40000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,39,1,0,0,13,0,1,9,2,9,1,4,1,48,2,1,1,0,0,120,4.00 ,3,1.50 ,3.00 ,0,2,8,8,3,4,1,250000,2,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,47,0,0,0,7,0,1,9,0,3,1,5,1,40,2,0,0,0,0,60,5.00 ,3,2.00 ,1.50 ,0,3,5,5,3,4,1,79160,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
3,54,1,0,0,2,0,1,0,1,0,1,5,1,35,1,0,0,0,0,0,3.75 ,3,2.00 ,3.50 ,0,2,9,9,3,3,0,10000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,46,0,0,0,5,0,1,9,6,3,1,5,1,46,1,0,0,0,0,0,4.75 ,3,2.00 ,4.00 ,0,4,5,7,2,2,0,15000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
4,52,1,0,0,5,0,1,6,6,3,1,5,1,16,1,0,0,0,0,0,1.25 ,3,3.00 ,3.00 ,0,3,5,5,2,3,0,15000,1,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
