Y,gender,urban,party,fam_size,hukou,ethno,education,age_gap,edu_gap,gender_pref,mar_satisfy,work,work_hour,insurance,care_from_par,fin_from_par,fin_par,care_par,internet,social_trust,social_status,fixed_mind,growth_mind,religion,gover_evalu,reg_eldercare,reg_childcare,health,reg_medicare,house,fam_income,fam_income_rel,area,reg_econ,reg_svc,reg_urgap,reg_eduratio,reg_mobility
2,1,1,0,5,1,1,15,0,1,1,3,2,84,5,1,0,0,0,720,6.25 ,3,4.00 ,3.00 ,0,1,8,6,3,4,1,150000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,1,3,1,0,16,0,1,1,4,2,45,5,0,1,0,1,150,5.50 ,3,4.50 ,2.50 ,0,4,8,7,3,4,1,127000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,4,1,1,16,0,0,1,5,2,54,5,0,0,1,0,180,5.50 ,3,5.00 ,1.00 ,0,5,5,10,3,4,1,120000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,0,1,0,4,1,1,16,0,0,1,5,2,93,5,1,0,1,1,30,4.75 ,3,2.50 ,3.50 ,0,3,6,6,1,4,1,120000,3,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,0,2,1,1,9,0,3,0,5,1,56,2,0,0,0,0,120,5.50 ,1,4.00 ,3.50 ,0,3,8,8,3,4,1,100000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,1,1,2,1,1,16,0,0,1,5,2,40,5,0,0,0,0,120,6.00 ,3,5.00 ,1.00 ,0,4,7,7,3,4,1,1800000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
1,0,1,0,7,1,1,12,9,4,0,3,1,42,1,1,0,1,1,180,2.75 ,2,5.00 ,2.00 ,0,3,5,5,1,4,1,200000,3,1,56995 ,12541.2938 ,2.132 ,0.148 ,0.750 
3,1,0,0,1,1,1,9,3,0,1,3,1,90,2,1,0,0,0,2,6.25 ,1,1.00 ,3.00 ,0,4,5,10,3,4,1,60000,4,1,118496 ,18272.4342 ,1.897 ,0.104 ,0.777 
1,0,1,1,3,1,1,16,4,16,1,4,1,45,2,0,0,1,1,120,5.25 ,4,2.00 ,4.00 ,0,4,8,7,3,4,1,100000,3,3,82864 ,17090.4449 ,2.702 ,0.136 ,0.755 
1,1,0,0,3,0,1,0,0,9,1,5,2,75,5,0,0,0,0,0,4.75 ,2,1.50 ,4.00 ,0,4,5,5,3,4,1,90605,3,3,67777 ,14228.1586 ,2.315 ,0.131 ,0.597 
2,1,0,0,3,0,1,9,3,3,1,5,1,30,2,0,0,0,0,120,6.50 ,3,1.50 ,4.50 ,0,4,8,7,5,4,0,150000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,0,1,9,5,9,1,4,1,56,1,0,0,0,0,120,6.75 ,3,3.00 ,3.00 ,0,4,7,8,2,5,1,200000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,2,0,1,9,2,0,1,5,1,21,1,0,0,0,0,0,6.50 ,4,4.00 ,3.50 ,0,5,9,8,3,4,1,97000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,2,0,1,9,1,9,0,5,1,3,1,0,0,0,0,120,2.75 ,3,4.50 ,2.00 ,0,2,3,7,1,3,1,80000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,0,0,7,0,1,9,2,0,1,4,1,48,2,1,1,1,0,176,5.00 ,3,4.00 ,4.00 ,0,3,4,3,5,3,1,150000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,3,0,1,9,4,3,1,4,1,46,2,0,0,0,0,0,8.25 ,4,3.50 ,4.50 ,0,4,2,6,4,4,1,80000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,0,0,3,0,1,12,7,3,1,5,1,28,2,0,0,0,0,90,2.00 ,2,1.00 ,4.00 ,0,3,5,5,2,4,1,188000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,0,1,3,0,1,9,7,3,0,5,2,84,5,0,0,0,1,0,7.00 ,3,3.00 ,4.00 ,0,4,5,4,3,4,1,188000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,0,1,3,0,1,15,5,6,1,5,2,40,2,0,0,0,0,120,7.50 ,5,1.00 ,1.00 ,0,5,10,10,3,4,1,150000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,0,0,3,0,1,9,5,6,1,3,1,35,2,0,0,0,0,180,4.00 ,2,3.00 ,3.00 ,0,4,8,6,3,4,1,150000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,0,1,12,5,0,1,1,2,88,5,0,0,1,0,150,4.25 ,1,4.50 ,2.50 ,0,4,8,3,2,5,1,180000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,0,1,9,2,3,1,5,1,80,1,0,0,1,0,120,3.00 ,3,3.50 ,5.00 ,0,3,10,8,3,3,0,12000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,4,1,1,12,0,3,1,5,2,36,5,0,1,0,1,0,6.50 ,3,2.50 ,4.50 ,0,4,10,10,2,2,1,235200,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,1,1,12,5,3,1,3,1,30,5,0,0,0,0,0,2.50 ,3,1.50 ,4.50 ,0,4,6,5,2,4,1,150000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,3,1,1,12,0,0,1,5,1,50,5,0,0,0,0,60,6.75 ,3,2.50 ,3.50 ,0,4,10,10,3,4,1,116000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,1,0,3,1,1,12,0,0,1,5,1,42,2,0,0,1,0,210,5.25 ,1,1.00 ,3.00 ,0,5,10,5,4,4,1,116000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,1,1,19,9,4,1,4,2,40,5,0,0,1,1,60,6.50 ,3,1.00 ,3.50 ,0,4,9,2,3,4,1,220000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,12,9,3,1,4,0,0,2,1,0,1,0,60,7.00 ,3,3.00 ,3.50 ,0,4,4,5,5,4,0,350000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,1,1,9,9,3,1,5,1,70,2,1,0,1,1,30,7.00 ,3,5.00 ,3.00 ,0,3,8,8,2,4,0,350000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,1,3,1,1,16,5,1,1,4,2,40,5,0,0,0,1,180,6.50 ,3,3.00 ,3.00 ,0,4,7,7,3,4,1,250000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,15,5,1,1,5,2,40,5,0,0,0,1,120,5.75 ,4,1.00 ,3.00 ,0,4,7,8,3,4,1,250000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,12,6,3,1,3,1,20,2,0,1,1,1,120,3.00 ,3,4.00 ,2.50 ,0,2,10,10,2,4,1,110000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,3,1,1,15,6,3,1,5,1,40,2,0,1,1,1,120,6.50 ,3,1.00 ,5.00 ,0,3,10,10,3,4,1,110000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,3,0,1,9,1,0,1,5,1,70,2,0,0,0,0,120,3.75 ,3,2.50 ,3.50 ,0,3,8,7,4,4,1,90000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,0,0,3,0,1,9,1,0,1,5,1,60,2,0,0,1,0,0,7.50 ,5,3.00 ,3.00 ,0,5,1,1,3,4,1,90000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,0,0,3,0,1,6,1,0,1,5,1,30,2,0,0,0,0,0,4.00 ,4,4.00 ,4.50 ,0,3,8,6,2,4,1,40000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,0,0,7,0,1,9,6,0,1,3,1,56,2,1,1,1,1,120,7.00 ,4,2.50 ,5.00 ,0,4,1,6,3,3,1,20000,1,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,0,0,6,0,1,12,0,3,1,5,1,70,2,0,0,1,1,60,5.75 ,4,3.00 ,4.00 ,0,5,5,5,3,4,1,100000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,0,0,3,0,1,9,1,3,0,2,1,60,2,0,0,1,1,180,4.50 ,3,3.00 ,3.00 ,0,4,10,10,3,4,1,40000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,0,0,3,1,1,12,1,3,1,3,1,6,2,0,0,1,0,180,6.75 ,3,3.00 ,3.00 ,0,4,9,7,3,4,1,40000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,2,0,1,6,0,6,0,5,1,56,2,0,0,0,0,7,4.25 ,2,3.00 ,3.00 ,0,4,4,6,1,1,1,20000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,3,0,1,9,3,0,1,3,1,70,3,0,0,0,0,90,6.25 ,3,1.00 ,5.00 ,0,4,5,5,5,4,1,70000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,6,0,1,6,0,0,0,5,1,18,2,0,0,0,0,0,5.75 ,5,4.00 ,3.00 ,0,4,8,8,2,4,1,60000,1,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,1,10,0,1,15,1,6,1,5,1,50,2,1,1,1,1,120,6.25 ,4,3.00 ,4.00 ,0,3,8,6,3,4,1,420000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,2,0,1,6,1,6,0,5,1,0,2,1,0,0,0,90,1.75 ,3,2.50 ,2.50 ,0,3,10,8,3,2,1,10000,1,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,7,0,1,12,2,3,0,5,0,0,2,1,1,0,0,30,7.75 ,4,4.00 ,3.50 ,0,4,0,8,3,5,1,110000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,7,0,1,6,2,0,0,4,1,40,2,1,0,1,1,180,6.25 ,3,2.00 ,3.00 ,0,4,8,8,3,4,1,40000,1,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,2,0,1,9,3,9,0,4,1,55,2,0,0,0,0,5,4.75 ,3,4.00 ,4.00 ,0,3,7,0,5,4,1,32300,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,4,0,1,6,1,6,0,2,1,50,3,0,0,0,0,0,3.25 ,1,4.00 ,2.50 ,0,4,6,6,3,4,1,55000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,6,0,1,6,2,0,1,4,2,58,2,0,0,1,0,120,4.25 ,3,2.50 ,3.50 ,0,3,7,3,3,4,1,90000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,6,0,1,6,2,0,1,5,2,60,3,1,0,1,1,0,7.25 ,3,3.00 ,5.00 ,0,4,1,5,4,4,1,90000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,5,0,1,6,2,0,1,5,1,20,2,0,0,0,0,0,8.25 ,4,1.00 ,1.00 ,0,4,0,0,5,5,1,80660,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,5,1,1,12,7,0,1,4,1,62,1,0,0,0,1,300,3.50 ,3,1.50 ,3.50 ,0,2,10,3,4,4,1,130000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,0,0,3,1,1,9,2,9,0,3,2,50,5,0,0,0,0,30,6.75 ,3,1.00 ,2.50 ,0,5,10,6,5,5,1,70000,3,3,52164 ,11676.8774 ,2.277 ,0.124 ,0.800 
1,1,1,0,5,1,1,12,5,3,0,4,1,70,2,0,1,0,1,120,5.75 ,3,2.50 ,1.50 ,0,3,8,7,3,3,1,150000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,1,0,5,1,1,9,5,3,0,2,1,70,2,0,0,1,1,0,3.50 ,2,3.00 ,3.50 ,0,3,6,5,3,4,1,150000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,4,0,1,9,1,3,1,5,1,84,3,0,0,0,0,120,4.25 ,2,1.50 ,3.00 ,0,4,5,5,1,4,1,192000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,2,1,1,6,1,9,1,5,1,56,2,0,0,0,0,10,4.00 ,3,5.00 ,5.00 ,0,5,5,5,5,5,0,50000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,3,1,1,15,2,6,1,3,2,38,5,0,0,1,1,120,3.75 ,2,3.50 ,3.50 ,0,4,7,6,3,4,1,73600,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,9,2,6,1,3,1,48,2,0,1,1,0,120,4.50 ,2,4.00 ,2.50 ,0,2,8,7,3,4,1,73600,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,5,1,1,12,2,3,0,4,1,40,2,0,0,0,0,10,4.50 ,2,3.00 ,3.00 ,0,4,5,6,3,5,1,170000,3,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,5,0,1,6,6,0,1,5,0,0,1,0,0,0,0,0,2.00 ,1,1.00 ,1.50 ,0,4,5,5,4,4,1,50000,1,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,1,0,3,0,1,9,6,7,1,3,0,0,2,0,0,0,0,60,6.50 ,4,2.00 ,3.50 ,0,4,10,9,2,4,1,60000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,3,1,1,16,6,7,0,5,1,70,2,0,0,0,0,40,6.25 ,2,3.00 ,4.00 ,0,3,8,6,3,2,1,60000,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,0,3,1,1,12,7,3,1,5,1,10,2,0,1,1,0,450,2.50 ,3,3.50 ,1.00 ,0,2,10,8,1,1,1,39600,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,1,0,3,1,1,9,7,3,1,5,1,48,5,0,0,0,0,60,3.75 ,3,4.00 ,4.00 ,0,2,8,5,3,4,1,39600,2,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,6,1,1,12,4,3,1,4,1,12,3,0,0,1,1,300,6.75 ,3,2.50 ,3.00 ,0,4,8,7,4,2,1,300000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,4,1,1,15,4,15,1,3,1,40,5,1,0,1,0,360,4.00 ,2,3.00 ,2.00 ,0,3,8,4,3,4,1,296200,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,0,1,1,3,1,1,15,2,0,1,4,2,40,5,0,0,0,0,480,6.00 ,2,1.50 ,4.00 ,0,4,2,4,3,4,1,100000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,3,1,1,15,2,0,1,5,1,40,5,0,0,0,0,120,4.50 ,4,3.00 ,3.50 ,0,4,6,5,3,4,1,100000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,3,1,1,15,2,3,1,4,0,0,1,0,0,0,0,120,5.00 ,3,3.00 ,3.00 ,0,3,9,8,3,4,1,175000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,15,2,1,1,4,1,35,2,0,0,1,0,630,5.00 ,3,3.50 ,3.00 ,0,4,6,5,3,4,1,250000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,3,1,1,16,2,1,1,5,2,50,4,0,0,0,0,120,7.25 ,4,2.50 ,4.00 ,0,4,7,6,3,3,1,250000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,3,1,0,12,2,3,1,5,1,40,2,0,1,0,1,120,5.25 ,3,1.00 ,5.00 ,0,5,2,4,3,4,1,130000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,0,2,1,1,16,0,0,0,5,2,40,4,0,0,0,1,180,4.75 ,2,3.00 ,1.50 ,0,4,10,10,3,4,1,200000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
1,1,1,1,3,1,1,16,0,1,1,4,2,40,5,1,0,0,0,180,8.50 ,4,5.00 ,3.50 ,0,5,6,7,3,4,1,324000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,0,1,0,3,1,1,15,0,1,1,4,1,40,5,0,0,0,0,360,4.00 ,3,3.00 ,2.50 ,0,4,10,8,3,4,1,324000,4,2,92059 ,14756.7933 ,2.163 ,0.110 ,0.853 
2,1,1,1,4,1,1,16,8,0,1,4,2,40,2,0,0,1,1,120,2.50 ,3,4.00 ,3.00 ,0,4,9,7,3,3,1,120000,3,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
3,1,1,0,2,1,1,16,0,1,1,5,2,40,5,0,0,0,0,120,5.25 ,2,2.00 ,5.00 ,0,4,10,10,3,4,0,120000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,0,0,1,0,1,6,2,6,1,5,1,84,4,0,0,0,0,180,7.75 ,4,2.00 ,4.00 ,0,5,6,7,5,4,1,100000,4,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,1,0,0,3,0,1,0,0,9,1,5,1,49,2,0,0,1,0,0,6.75 ,3,3.50 ,3.50 ,0,5,6,6,4,4,1,0,1,3,44968 ,17083.3066 ,3.089 ,0.124 ,0.751 
2,0,1,0,2,0,1,9,2,3,1,3,1,50,5,0,0,1,0,60,7.00 ,3,1.00 ,4.00 ,0,4,6,6,1,4,1,130000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
2,1,1,0,2,0,1,12,2,3,1,5,1,48,5,1,0,1,0,100,6.75 ,3,1.00 ,5.00 ,0,4,8,8,1,4,1,130000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,0,0,0,2,0,1,6,0,3,0,5,1,20,2,0,0,0,1,180,3.00 ,2,2.50 ,3.00 ,1,3,9,1,3,4,1,90000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
2,1,0,0,2,0,1,9,0,3,1,4,2,50,2,0,0,1,1,5,7.00 ,3,3.00 ,4.00 ,0,4,6,6,3,4,1,90000,4,2,62106 ,10784.7954 ,2.058 ,0.146 ,0.723 
3,0,1,0,1,0,1,0,2,9,0,5,1,84,0,0,0,0,0,6,6.25 ,5,2.50 ,5.00 ,0,1,5,6,5,5,0,23000,3,1,101905 ,14642.5535 ,2.411 ,0.111 ,0.711 
1,1,1,0,3,1,1,12,3,3,0,5,1,48,2,0,0,0,0,0,6.00 ,3,3.00 ,3.00 ,0,3,5,5,4,4,1,80000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,0,1,0,3,1,1,15,3,3,1,5,2,40,5,0,0,0,0,180,4.75 ,3,3.50 ,5.00 ,0,4,7,7,4,4,1,80000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,3,1,1,16,2,1,0,1,1,20,5,0,0,0,1,360,4.50 ,3,3.00 ,2.50 ,0,4,8,6,4,5,1,180000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,4,1,1,12,0,4,1,2,0,0,1,0,1,1,0,480,7.00 ,3,3.00 ,3.00 ,0,4,0,8,3,4,1,600000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
3,1,1,1,4,1,1,19,4,4,1,4,2,40,4,1,1,1,1,180,6.50 ,4,3.00 ,2.00 ,0,4,9,8,3,4,1,410000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,4,1,1,16,11,0,0,4,2,40,5,1,1,1,1,120,6.50 ,5,2.00 ,3.00 ,0,5,3,3,1,4,1,230000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,4,1,1,16,11,0,0,3,2,40,5,0,0,1,0,120,7.00 ,4,2.00 ,4.50 ,0,5,1,1,3,5,1,230000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,1,1,16,1,0,1,5,2,40,5,0,0,1,1,600,7.00 ,3,4.00 ,4.00 ,0,4,7,6,3,4,1,350000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,2,1,1,12,2,0,0,5,0,0,2,0,0,0,0,210,4.25 ,3,3.00 ,3.00 ,0,5,5,5,3,5,1,120000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,3,1,1,16,4,1,1,5,2,40,5,0,0,0,1,600,7.25 ,4,1.00 ,5.00 ,0,4,7,8,4,4,1,290000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,1,3,1,1,15,4,1,1,4,2,40,5,1,0,1,1,180,6.75 ,3,2.00 ,4.00 ,0,3,7,6,3,4,1,290000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,1,3,1,1,15,2,3,1,5,2,40,5,0,1,0,0,60,6.25 ,3,2.50 ,3.00 ,0,4,9,6,3,4,1,170000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,3,1,1,12,2,3,1,5,1,48,5,0,0,1,0,60,7.75 ,3,1.50 ,4.00 ,0,5,10,8,4,5,1,170000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,1,1,16,5,0,1,5,1,28,2,0,0,0,0,480,5.50 ,3,1.00 ,4.00 ,0,4,9,8,3,3,1,210000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,3,1,1,16,5,0,1,3,1,38,4,0,0,0,0,60,6.00 ,2,4.00 ,2.50 ,0,4,8,5,3,4,1,210000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,4,1,1,15,3,0,0,4,1,48,4,0,1,0,0,120,6.50 ,3,1.00 ,4.00 ,0,4,8,8,3,4,1,120000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,0,1,0,4,1,1,15,3,0,1,4,1,30,2,1,0,0,1,300,6.50 ,3,4.50 ,2.00 ,0,3,10,8,3,4,1,120000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,4,1,1,12,8,3,0,4,1,15,5,1,0,0,1,180,6.75 ,4,2.00 ,3.50 ,0,4,9,8,4,4,1,180000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,1,1,12,1,3,1,4,1,50,5,0,0,0,0,240,7.50 ,3,4.00 ,4.00 ,0,4,2,2,3,4,1,140000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,3,1,1,15,0,1,1,3,1,48,5,0,0,1,1,300,7.00 ,2,3.00 ,3.00 ,0,2,5,6,3,4,0,250000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,3,1,1,9,1,3,1,3,1,70,5,0,1,0,0,240,3.75 ,2,3.50 ,1.50 ,0,1,10,5,3,4,1,120000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,3,1,1,12,1,3,1,4,1,70,2,0,0,1,0,180,8.25 ,3,3.50 ,4.00 ,0,4,8,6,3,5,1,182000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,1,1,15,1,3,1,5,2,54,4,0,0,1,0,120,5.50 ,3,2.00 ,2.50 ,0,3,8,6,1,4,1,182000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,3,1,1,9,1,0,0,4,1,42,2,0,0,1,1,240,5.50 ,3,3.50 ,3.00 ,0,4,8,8,4,4,1,60000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,0,1,0,2,1,1,9,6,0,1,2,1,48,5,0,0,0,0,0,4.50 ,3,3.50 ,4.00 ,0,4,6,6,3,4,1,170000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,2,0,0,9,6,0,0,5,2,70,5,0,0,0,0,30,6.25 ,3,2.50 ,5.00 ,0,4,1,5,3,4,1,170000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,1,3,1,1,12,4,0,1,4,1,36,5,0,0,0,0,180,3.50 ,3,2.00 ,2.00 ,0,3,5,2,3,4,1,100000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,4,1,1,12,7,0,0,5,0,0,1,0,0,0,0,5,4.50 ,3,3.00 ,3.00 ,0,3,7,9,3,4,1,32040,2,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,3,1,1,15,4,0,1,5,1,40,5,0,1,1,0,240,7.00 ,3,2.50 ,3.50 ,0,2,6,5,3,4,1,80000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,4,1,1,12,1,0,0,4,0,0,5,0,0,0,0,120,5.00 ,4,3.00 ,4.00 ,0,4,8,7,3,4,1,171600,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,3,1,1,12,1,3,1,3,2,40,5,0,0,1,1,480,5.00 ,2,2.50 ,3.00 ,0,4,7,5,3,4,1,100000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,3,1,1,9,1,3,1,4,2,56,4,0,0,0,0,180,6.00 ,3,2.50 ,3.00 ,0,4,9,9,3,3,1,100000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,1,1,0,2,1,1,12,1,0,0,5,0,0,2,0,0,0,0,240,5.00 ,4,3.50 ,3.50 ,0,3,6,6,5,4,1,91200,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,0,1,0,3,1,1,12,3,0,1,3,2,60,5,0,0,0,0,90,4.00 ,2,2.50 ,3.50 ,0,3,10,7,3,2,1,122000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
1,1,1,0,3,1,1,12,3,0,1,5,2,56,5,0,0,1,0,150,5.00 ,3,1.00 ,1.00 ,0,4,4,6,3,4,1,122000,4,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
3,1,1,1,4,1,1,12,1,0,1,4,2,60,5,1,1,1,1,120,5.25 ,3,2.00 ,2.50 ,0,3,7,6,3,2,1,155000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,4,1,1,12,1,0,0,5,2,56,3,0,1,0,1,3,6.25 ,3,2.50 ,4.00 ,0,4,4,8,3,4,1,155000,3,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
2,0,1,0,4,1,1,9,1,0,1,5,1,35,2,0,0,0,0,0,5.25 ,2,2.50 ,2.50 ,0,4,3,3,3,4,0,37000,1,2,73598 ,13615.3998 ,2.420 ,0.142 ,0.755 
